late_r2,late_corr,late_var_ratio,late_r2_anom,late_corr_anom,late_var_ratio_anom,max_lag_used,n_features_used
0.3888143656123133,0.8180251214105299,0.5354009690726416,0.5892886877740025,0.8180251214105299,0.5354009690726416,18,15
