k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.6111261602190252,0.7817652467151188,-0.7099633210323006,0.3293737810974615,0,thetao W60p0 EOF2 lag0,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r18i1p1f1
2,0.6645016922893012,0.8151764049642046,-1.1180459576611796,0.3372512436339918,"0,1",thetao W60p0 EOF2 lag0 | thetao W40p0 EOF3 lag0,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r18i1p1f1
3,0.6797370175355615,0.8244861530588206,-0.8322238660568011,0.34010169838941173,"0,1,56",thetao W60p0 EOF2 lag0 | thetao W40p0 EOF3 lag0 | thetao W20p0 EOF2 lag1,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r18i1p1f1
