n_features,post_r2,delta_r2
1,0.33893969625026943,
2,0.4503283572747919,0.1113886610245225
3,0.7438625640257316,0.29353420675093966
4,0.746577864783545,0.0027153007578134547
5,0.7496161520327524,0.0030382872492074053
6,0.7822698655365389,0.03265371350378643
7,0.7844207154680374,0.0021508499314984997
8,0.852081778775392,0.06766106330735466
9,0.8522127456885433,0.00013096691315128695
10,0.8739374988391222,0.021724753150578868
11,0.8743851762007944,0.00044767736167217187
12,0.9497575904215836,0.07537241422078922
13,0.9565562038747543,0.0067986134531706766
14,0.9623876851410921,0.005831481266337812
15,0.9624228227814655,3.513764037343936e-05
16,0.9720917607793684,0.009668937997902916
17,0.9753924061647054,0.00330064538533692
18,0.9774271012762707,0.002034695111565399
19,0.9774452261222607,1.812484598995301e-05
20,0.9804106008906148,0.002965374768354123
21,0.9805545958995904,0.0001439950089755504
22,0.9809399132471185,0.00038531734752811353
23,0.9991949570456093,0.018255043798490855
24,0.9990724889026917,-0.00012246814291760888
25,0.9990377509826426,-3.473792004915488e-05
26,0.9998586477534787,0.000820896770836077
27,0.9999668740439881,0.00010822629050943888
28,0.9999674440438513,5.699998631980563e-07
29,0.9999709703119529,3.5262681016279274e-06
30,0.9999783612973104,7.390985357513813e-06
31,0.9999915918825852,1.3230585274803808e-05
32,0.9999927304493385,1.1385667532115562e-06
33,0.9999934326220253,7.02172686883884e-07
34,0.9999960504830949,2.6178610695870574e-06
35,0.9999959794790902,-7.100400467585644e-08
36,0.9999959907182774,1.123918713652472e-08
37,0.999996925227159,9.345088816115066e-07
38,0.999997124731753,1.9950459395623454e-07
39,0.9999971091148604,-1.5616892556913342e-08
40,0.999997154191867,4.5077006571858647e-08
41,0.9999970913345629,-6.285730402844081e-08
42,0.9999979455608479,8.542262849298154e-07
43,0.9999980341090393,8.854819144588078e-08
44,0.999998787660703,7.535516637346973e-07
45,0.999998931618304,1.4395760095098353e-07
46,0.9999989331935426,1.5752386062217738e-09
47,0.9999989228111367,-1.0382405934983296e-08
48,0.9999989672058566,4.4394719900253676e-08
49,0.9999989878791955,2.067333892963319e-08
50,0.9999993626538844,3.7477468894930865e-07
51,0.9999993470599479,-1.559393658645547e-08
52,0.999999473748162,1.2668821414152376e-07
53,0.9999994773898854,3.6417233673091687e-09
54,0.9999995782963251,1.0090643975946278e-07
55,0.9999995735759666,-4.720358548482295e-09
56,0.9999995813480561,7.772089527513515e-09
57,0.9999995679682482,-1.337980792825988e-08
58,0.9999995625009441,-5.467304053929922e-09
59,0.9999995628562478,3.553036753700667e-10
60,0.9999995580099786,-4.846269163749639e-09
