late_r2,late_corr,late_var_ratio,late_r2_anom,late_corr_anom,late_var_ratio_anom,max_lag_used,n_features_used
-0.03192335193400231,0.6643361524524168,0.5031274086938389,0.4153542643910617,0.6643361524524166,0.5031274086938389,13,10
