var,lon,mode,lag,corr,abs_corr
thetao,W60p0,2,0,-0.7303616577119848,0.7303616577119848
thetao,W40p0,4,0,-0.6998349295936713,0.6998349295936713
so,W60p0,1,0,0.6758155442453979,0.6758155442453979
so,W60p0,1,1,0.6571333542131175,0.6571333542131175
thetao,W40p0,3,0,-0.6515946014813934,0.6515946014813934
thetao,W60p0,2,1,-0.6467911821327397,0.6467911821327397
so,W40p0,3,0,-0.6446966103586309,0.6446966103586309
so,W60p0,8,3,-0.6096596273981619,0.6096596273981619
thetao,W10p0,2,0,-0.6048759088954409,0.6048759088954409
thetao,W10p0,2,1,-0.6000803617485958,0.6000803617485958
thetao,W40p0,1,14,-0.5920654271140925,0.5920654271140925
so,W60p0,8,4,-0.5907985716145505,0.5907985716145505
thetao,W30p0,5,0,0.5889028554233078,0.5889028554233078
thetao,W40p0,1,13,-0.5858697278809747,0.5858697278809747
so,W60p0,1,2,0.5845017716822859,0.5845017716822859
so,W10p0,9,16,-0.5785456143359544,0.5785456143359544
thetao,W60p0,2,2,-0.5755608209811792,0.5755608209811792
so,W30p0,2,5,-0.5663941205581268,0.5663941205581268
so,W60p0,8,2,-0.5659693348506913,0.5659693348506913
thetao,W40p0,1,12,-0.5657796748139837,0.5657796748139837
so,W10p0,1,13,-0.5640606632650054,0.5640606632650054
so,W10p0,1,12,-0.5629288023133608,0.5629288023133608
so,W10p0,1,11,-0.5552921457666942,0.5552921457666942
thetao,W60p0,2,3,-0.5551546601843086,0.5551546601843086
thetao,W10p0,2,2,-0.5540512854577798,0.5540512854577798
so,W40p0,1,14,-0.5537531419393826,0.5537531419393826
so,W60p0,1,3,0.5525644708008999,0.5525644708008999
so,W10p0,9,15,-0.5525337722834947,0.5525337722834947
so,W30p0,2,4,-0.5516317573127872,0.5516317573127872
thetao,W10p0,3,15,-0.5489809111114327,0.5489809111114327
thetao,W40p0,1,15,-0.5487390166191657,0.5487390166191657
so,W60p0,1,4,0.5486444972330954,0.5486444972330954
so,W60p0,1,18,0.5481896453671886,0.5481896453671886
so,W60p0,1,19,0.5469177444890253,0.5469177444890253
so,W40p0,1,13,-0.546236436981772,0.546236436981772
so,W40p0,1,12,-0.5446359634557357,0.5446359634557357
thetao,W20p0,2,0,-0.5434505433336017,0.5434505433336017
so,W40p0,3,1,-0.5428232965006381,0.5428232965006381
thetao,W60p0,2,4,-0.5427502686064749,0.5427502686064749
so,W10p0,1,14,-0.5425525107136101,0.5425525107136101
thetao,W10p0,3,16,-0.5410534213991522,0.5410534213991522
thetao,W30p0,8,2,0.5398136720598148,0.5398136720598148
so,W60p0,1,17,0.5396913929501361,0.5396913929501361
thetao,W10p0,3,14,-0.5393056011269548,0.5393056011269548
thetao,W30p0,1,10,-0.5391237116065215,0.5391237116065215
so,W40p0,3,2,-0.5376392901543554,0.5376392901543554
thetao,W60p0,2,9,-0.5362380313422865,0.5362380313422865
thetao,W30p0,5,2,0.5346309081997963,0.5346309081997963
so,W60p0,1,20,0.5327415724912179,0.5327415724912179
so,W40p0,1,10,-0.5325381304139521,0.5325381304139521
thetao,W30p0,1,9,-0.5295687571804754,0.5295687571804754
thetao,W40p0,1,11,-0.5294682330995988,0.5294682330995988
thetao,W60p0,2,10,-0.5287406130761841,0.5287406130761841
so,W30p0,2,6,-0.5282758778987438,0.5282758778987438
thetao,W10p0,2,5,-0.5282120084082097,0.5282120084082097
so,W60p0,1,5,0.5280417922061558,0.5280417922061558
thetao,W30p0,8,1,0.5278514102987567,0.5278514102987567
thetao,W30p0,1,11,-0.5273771684820163,0.5273771684820163
thetao,W20p0,9,4,-0.5263400856397487,0.5263400856397487
so,W10p0,1,10,-0.5252540781095679,0.5252540781095679
thetao,W20p0,2,7,-0.5252151361862315,0.5252151361862315
so,W10p0,4,1,0.5236427790336131,0.5236427790336131
so,W40p0,1,11,-0.5235735408520225,0.5235735408520225
so,W60p0,8,5,-0.5234954976328408,0.5234954976328408
so,W40p0,1,6,-0.5227326452163841,0.5227326452163841
thetao,W60p0,2,5,-0.5221432368830775,0.5221432368830775
thetao,W20p0,9,3,-0.5194704265468039,0.5194704265468039
thetao,W30p0,1,8,-0.5160391026020382,0.5160391026020382
thetao,W10p0,2,4,-0.514871753727397,0.514871753727397
thetao,W30p0,1,13,-0.5145120113657426,0.5145120113657426
thetao,W30p0,5,1,0.514478624907506,0.514478624907506
so,W60p0,1,6,0.5143486125271436,0.5143486125271436
thetao,W30p0,1,12,-0.5136381503315302,0.5136381503315302
so,W10p0,1,15,-0.5124690796056983,0.5124690796056983
thetao,W40p0,4,1,-0.5112069956739292,0.5112069956739292
thetao,W20p0,2,16,-0.5096590418169148,0.5096590418169148
thetao,W10p0,2,3,-0.5077236525702314,0.5077236525702314
so,W30p0,2,9,-0.5076885841948576,0.5076885841948576
so,W30p0,3,0,0.5049522504446028,0.5049522504446028
thetao,W60p0,2,11,-0.5047193129957331,0.5047193129957331
thetao,W30p0,1,14,-0.5036090566600513,0.5036090566600513
thetao,W20p0,2,15,-0.5032885076100406,0.5032885076100406
thetao,W10p0,3,17,-0.5026559740505582,0.5026559740505582
thetao,W60p0,2,17,-0.5020133877361788,0.5020133877361788
thetao,W60p0,2,12,-0.5014125465194434,0.5014125465194434
so,W30p0,2,7,-0.5010772182388122,0.5010772182388122
thetao,W30p0,5,3,0.500651432949581,0.500651432949581
thetao,W30p0,1,7,-0.5005370721520754,0.5005370721520754
thetao,W20p0,2,8,-0.5002214955601008,0.5002214955601008
so,W40p0,1,5,-0.5001545278899614,0.5001545278899614
so,W10p0,1,9,-0.49949784759941945,0.49949784759941945
thetao,W40p0,1,10,-0.49848645121409546,0.49848645121409546
thetao,W60p0,2,18,-0.4983595107976909,0.4983595107976909
thetao,W20p0,9,1,-0.4953818754352654,0.4953818754352654
so,W20p0,1,20,0.4950323051201724,0.4950323051201724
so,W30p0,2,10,-0.49491967902171485,0.49491967902171485
so,W40p0,1,9,-0.49401178857250605,0.49401178857250605
so,W60p0,1,16,0.4939862079046578,0.4939862079046578
so,W30p0,2,8,-0.4935482664869206,0.4935482664869206
thetao,W20p0,2,6,-0.49332792563162525,0.49332792563162525
thetao,W60p0,10,0,-0.49213224439315956,0.49213224439315956
thetao,W10p0,1,15,-0.4918685388633343,0.4918685388633343
so,W10p0,1,18,-0.49043054545390746,0.49043054545390746
thetao,W20p0,2,11,-0.489605950152327,0.489605950152327
so,W40p0,1,15,-0.4895072625726121,0.4895072625726121
so,W60p0,8,1,-0.4894890429310589,0.4894890429310589
so,W30p0,8,7,-0.48849433694509475,0.48849433694509475
thetao,W40p0,4,2,-0.48809462634513506,0.48809462634513506
thetao,W20p0,2,12,-0.4879607909212044,0.4879607909212044
so,W60p0,1,7,0.487545156152542,0.487545156152542
so,W10p0,4,2,0.4872474551506211,0.4872474551506211
thetao,W60p0,2,6,-0.4868144542273289,0.4868144542273289
so,W40p0,1,7,-0.4857310970685134,0.4857310970685134
thetao,W20p0,9,2,-0.48565366253438447,0.48565366253438447
so,W60p0,1,9,0.48548917468071845,0.48548917468071845
thetao,W40p0,3,1,-0.4853618713528229,0.4853618713528229
so,W60p0,1,8,0.4852689101557771,0.4852689101557771
so,W40p0,3,3,-0.48427081096501035,0.48427081096501035
thetao,W30p0,8,3,0.48362114457962835,0.48362114457962835
so,W30p0,2,3,-0.4832678612617064,0.4832678612617064
thetao,W30p0,1,6,-0.4828352616108196,0.4828352616108196
thetao,W60p0,2,13,-0.48245067097071354,0.48245067097071354
so,W60p0,8,6,-0.48244682285256196,0.48244682285256196
thetao,W20p0,2,9,-0.4813477763299332,0.4813477763299332
thetao,W20p0,2,13,-0.48096248328219665,0.48096248328219665
so,W60p0,3,11,0.4801620808327222,0.4801620808327222
thetao,W10p0,2,6,-0.47924243745088274,0.47924243745088274
thetao,W60p0,2,16,-0.47869691936022524,0.47869691936022524
thetao,W10p0,3,13,-0.4765254285605344,0.4765254285605344
so,W10p0,9,14,-0.4737413719677904,0.4737413719677904
so,W10p0,1,17,-0.473707459414881,0.473707459414881
thetao,W60p0,2,8,-0.4729890002427481,0.4729890002427481
thetao,W10p0,1,6,-0.472435672981849,0.472435672981849
thetao,W20p0,2,10,-0.4722868789709209,0.4722868789709209
so,W10p0,1,16,-0.47131650392883434,0.47131650392883434
so,W60p0,1,15,0.4711059507098376,0.4711059507098376
thetao,W20p0,2,14,-0.4701129823621139,0.4701129823621139
thetao,W40p0,7,22,-0.4695235257356183,0.4695235257356183
thetao,W60p0,2,19,-0.46811970466913555,0.46811970466913555
so,W60p0,1,21,0.46798510398532456,0.46798510398532456
thetao,W40p0,6,2,0.46771761189885647,0.46771761189885647
so,W20p0,4,4,0.46757818911050564,0.46757818911050564
so,W20p0,1,16,0.4673698385024572,0.4673698385024572
thetao,W20p0,2,2,-0.46660688437141173,0.46660688437141173
