late_r2,late_corr,late_var_ratio,late_r2_anom,late_corr_anom,late_var_ratio_anom,max_lag_used,n_features_used
0.04699099653638483,0.7527600780722542,0.5207149760563738,0.5128028057697858,0.7527600780722541,0.5207149760563737,0,5
