var,lon,mode,lag,corr,abs_corr
thetao,W60p0,2,0,-0.8061887500598109,0.8061887500598109
thetao,W40p0,4,0,-0.7902320979175994,0.7902320979175994
thetao,W40p0,3,0,-0.7752370060512198,0.7752370060512198
so,W40p0,3,0,-0.7690653128351724,0.7690653128351724
so,W60p0,1,0,0.7686988950080074,0.7686988950080074
so,W60p0,1,1,0.7643058712194107,0.7643058712194107
thetao,W60p0,2,1,-0.7599737721037214,0.7599737721037214
so,W30p0,1,1,0.755954940935426,0.755954940935426
thetao,W30p0,5,0,0.7541268242676746,0.7541268242676746
so,W60p0,1,2,0.7501025733689752,0.7501025733689752
so,W30p0,1,2,0.7472276265322301,0.7472276265322301
so,W30p0,1,0,0.7436353857768833,0.7436353857768833
thetao,W60p0,2,2,-0.7419619791006696,0.7419619791006696
so,W40p0,2,2,0.7339403585934885,0.7339403585934885
so,W40p0,2,0,0.7307621336646454,0.7307621336646454
so,W60p0,1,21,0.7303498061790228,0.7303498061790228
thetao,W10p0,2,16,-0.7302350734410308,0.7302350734410308
so,W60p0,1,3,0.7252796911952836,0.7252796911952836
so,W20p0,1,1,0.7249974924013639,0.7249974924013639
thetao,W10p0,2,15,-0.7239066541813507,0.7239066541813507
so,W30p0,1,3,0.723860258864466,0.723860258864466
so,W40p0,2,1,0.7235535446698946,0.7235535446698946
thetao,W30p0,1,12,-0.7232857881362703,0.7232857881362703
thetao,W20p0,2,12,-0.722908401358579,0.722908401358579
thetao,W60p0,2,25,-0.7225031189757786,0.7225031189757786
so,W60p0,1,20,0.7220527827949099,0.7220527827949099
thetao,W10p0,2,17,-0.7214793294964476,0.7214793294964476
thetao,W40p0,4,1,-0.7208664304640576,0.7208664304640576
thetao,W30p0,1,11,-0.718587278407826,0.718587278407826
thetao,W10p0,2,8,-0.7174947154950881,0.7174947154950881
thetao,W60p0,2,21,-0.7155907564643622,0.7155907564643622
thetao,W60p0,2,22,-0.7153045985308604,0.7153045985308604
so,W30p0,1,10,0.7147756401577022,0.7147756401577022
so,W20p0,1,0,0.714191108394803,0.714191108394803
thetao,W10p0,2,9,-0.7125652191541726,0.7125652191541726
thetao,W10p0,2,14,-0.7102458049728876,0.7102458049728876
thetao,W20p0,2,17,-0.7099502424182944,0.7099502424182944
so,W10p0,2,2,0.7089647272400489,0.7089647272400489
thetao,W30p0,1,13,-0.7082918480128064,0.7082918480128064
thetao,W10p0,2,7,-0.7079401740301511,0.7079401740301511
thetao,W30p0,1,10,-0.7065212191240551,0.7065212191240551
thetao,W60p0,2,23,-0.7050459254679877,0.7050459254679877
thetao,W20p0,2,11,-0.7045439535176179,0.7045439535176179
thetao,W60p0,2,19,-0.7040913613351436,0.7040913613351436
thetao,W60p0,2,3,-0.7024048637640767,0.7024048637640767
so,W40p0,1,8,-0.7020188489043132,0.7020188489043132
thetao,W60p0,2,20,-0.7014793283393328,0.7014793283393328
so,W30p0,1,9,0.7014588874158592,0.7014588874158592
so,W30p0,1,11,0.7013005666811308,0.7013005666811308
thetao,W20p0,2,16,-0.7009781235220186,0.7009781235220186
so,W40p0,1,7,-0.7008931302816284,0.7008931302816284
so,W40p0,3,1,-0.7008121641872684,0.7008121641872684
