n,feature,score,curve_r2
1,thetao W40p0 EOF3 lag0,,0.2734863133376806
2,thetao W60p0 EOF2 lag0,,0.3575034958700015
3,thetao W20p0 EOF2 lag0,,0.3690353338329925
4,so W20p0 EOF6 lag0,,0.3709923031877183
5,so W10p0 EOF4 lag0,,0.4349403969288461
6,thetao W60p0 EOF2 lag12,,0.4348488555559785
7,so W60p0 EOF1 lag18,,0.4481204218312872
8,thetao W60p0 EOF2 lag16,,0.4471534875086677
9,thetao W60p0 EOF2 lag17,,0.450623047668106
10,so W30p0 EOF1 lag7,,0.4846795082684634
