n_features,post_r2,delta_r2
1,0.003250688774770416,
2,0.010528178825809587,0.0072774900510391705
3,0.01283610536281432,0.002307926537004734
4,0.012984751827101015,0.0001486464642866947
5,0.013196757812750204,0.0002120059856491885
6,0.025130453227372063,0.011933695414621859
7,0.08300525659641955,0.05787480336904749
8,0.09748708766598102,0.014481831069561468
9,0.14663477728172924,0.049147689615748225
10,0.1515311255527374,0.004896348271008155
11,0.15675999458469947,0.005228869031962069
12,0.1830625015188968,0.026302506934197334
13,0.1926097517784383,0.009547250259541507
14,0.2242166820206617,0.031606930242223386
15,0.22595168049732106,0.0017349984766593662
16,0.23443672963849016,0.008485049141169099
17,0.23447822034593924,4.149070744907668e-05
18,0.23457477053650777,9.655019056853398e-05
19,0.23944921871519798,0.004874448178690205
20,0.26185935111108516,0.022410132395887183
21,0.2904312856827954,0.028571934571710256
22,0.2955967167135217,0.0051654310307263085
23,0.2956295259882843,3.280927476256856e-05
24,0.29803711959926615,0.002407593610981862
25,0.3319638015246139,0.03392668192534776
26,0.3320817868731947,0.00011798534858076248
27,0.3556517515879474,0.0235699647147527
28,0.40601491577217275,0.05036316418422537
29,0.4110742755301455,0.005059359757972781
30,0.4142493658206714,0.0031750902905258727
31,0.42041613844412673,0.00616677262345533
32,0.44844625943966043,0.028030120995533703
33,0.4569003169587763,0.008454057519115876
34,0.4596251520170349,0.002724835058258601
35,0.46000483465553244,0.0003796826384975249
36,0.4747061184003615,0.014701283744829041
37,0.49502624322455435,0.020320124824192876
38,0.5167045943269096,0.021678351102355276
39,0.5174787609938738,0.0007741666669641711
40,0.5453283076386828,0.027849546644808987
41,0.5503348404144903,0.005006532775807537
42,0.552214034922015,0.0018791945075247174
43,0.5621788119492593,0.009964777027244298
44,0.5622898606261334,0.00011104867687405928
45,0.5639035364328109,0.0016136758066774837
46,0.578636558510321,0.01473302207751015
47,0.5794742311956522,0.0008376726853311922
48,0.5795119076511428,3.767645549057619e-05
49,0.5980831392032436,0.01857123155210083
50,0.5992165625230599,0.0011334233198162513
51,0.5992095175405769,-7.044982482939943e-06
52,0.6004333225483509,0.0012238050077739704
53,0.6004072572350707,-2.606531328019912e-05
54,0.6027592213039452,0.0023519640688745014
55,0.6231546982420026,0.020395476938057433
56,0.6263714006367094,0.0032167023947067275
57,0.6383451594738063,0.011973758837096948
58,0.6400373629649971,0.0016922034911908135
59,0.6497371259934166,0.009699763028419461
60,0.6508837949521654,0.00114666895874882
