n_features,post_r2,delta_r2
1,0.18034900316632574,
2,0.5525152652389711,0.37216626207264536
3,0.5839842017481522,0.031468936509181145
4,0.5954638529837032,0.011479651235550947
5,0.5959032402732138,0.000439387289510651
6,0.5933008730941433,-0.002602367179070586
7,0.5923114797261853,-0.0009893933679580025
8,0.591847961961018,-0.00046351776516728727
9,0.5911209934385606,-0.0007269685224573497
10,0.5901418812285055,-0.0009791122100550886
11,0.6103350713978632,0.020193190169357722
12,0.6144409665558151,0.0041058951579519
13,0.6206242275822408,0.006183261026425635
14,0.6336232985788561,0.012999070996615347
15,0.634271762749935,0.0006484641710788885
16,0.6344289311941336,0.00015716844419855214
17,0.6461461687954182,0.011717237601284625
18,0.6663684191007266,0.020222250305308442
19,0.6672667056593249,0.0008982865585982491
20,0.666314603852922,-0.0009521018064029274
21,0.6660772061548108,-0.00023739769811115252
22,0.6662332126953112,0.00015600654050040852
23,0.6665572792884094,0.0003240665930981379
24,0.6678455075996659,0.001288228311256523
25,0.7054384298120786,0.03759292221241273
26,0.7378688349691201,0.03243040515704154
27,0.7469970607019443,0.009128225732824125
28,0.7481275944674659,0.0011305337655216352
29,0.7558166997173321,0.007689105249866213
30,0.7667997033530409,0.01098300363570881
31,0.7715829128343371,0.00478320948129618
32,0.7710553418809306,-0.0005275709534064976
33,0.776460851408268,0.0054055095273374265
34,0.7769498235347082,0.0004889721264401681
35,0.7785110257750232,0.001561202240314974
36,0.7807002565617718,0.002189230786748597
37,0.7827330791038892,0.0020328225421174517
38,0.7871560607162209,0.004422981612331678
39,0.7883478774921258,0.0011918167759048526
40,0.7891002916726793,0.0007524141805534956
41,0.7921646345924314,0.0030643429197521055
42,0.7920604741493402,-0.00010416044309113914
43,0.7927513257290213,0.0006908515796810732
44,0.7931329932313281,0.0003816675023068372
45,0.7949647922204887,0.0018317989891605269
46,0.796732356960707,0.0017675647402183303
47,0.8145123173405713,0.01777996037986429
48,0.8164499367823749,0.0019376194418035952
49,0.8163317129806884,-0.00011822380168646784
50,0.8289881946445926,0.012656481663904207
51,0.8286361229756574,-0.0003520716689352499
52,0.8287091913909281,7.306841527077168e-05
53,0.8289745645886932,0.00026537319776509527
54,0.8291362278877132,0.00016166329902000953
55,0.8292495408398455,0.00011331295213223846
56,0.8359668517090528,0.006717310869207349
57,0.8422527453835179,0.006285893674465082
58,0.843765447045461,0.001512701661943061
59,0.8452459547181491,0.0014805076726881472
60,0.8462748399248871,0.0010288852067379395
