alpha,mean_cv_r2,std_cv_r2,n_folds_used
10.0,-0.7699016546843193,0.47125831428154885,3
30.0,-0.8177475931649282,0.895496867045562,3
5.0,-1.0056488287107745,0.6611624536736733,3
40.0,-1.0483434607033317,1.26573803141107,3
4.0,-1.0803601918812593,0.714644566767166,3
3.0,-1.1694988113907447,0.7710190273690863,3
50.0,-1.3114509998128991,1.606283784734063,3
1.0,-1.4621984081183281,0.8191453890794181,3
60.0,-1.58024551342499,1.9106221405660198,3
70.0,-1.8422172546163196,2.180528754538998,3
0.3,-1.8498503695477464,0.5003709519887481,3
0.1,-2.181972334347169,0.11794632643768034,3
0.03,-2.371936427124236,0.11700548165046691,3
0.01,-2.4374179855242253,0.19885442458341732,3
100.0,-2.546008171829409,2.822319597473056,3
300.0,-4.896197364085105,4.515694826886217,3
