var,lon_tag,mode,lag,corr,abs_corr
thetao,W10p0,1,3,-0.7585211886226152,0.7585211886226152
thetao,W10p0,1,2,-0.7568901366392139,0.7568901366392139
thetao,W10p0,1,5,-0.7548841500958636,0.7548841500958636
thetao,W10p0,1,4,-0.7502709819846451,0.7502709819846451
thetao,W10p0,1,6,-0.7374672233514177,0.7374672233514177
thetao,W10p0,1,1,-0.726246194473482,0.726246194473482
so,W10p0,4,16,-0.7116465443444466,0.7116465443444466
thetao,W10p0,2,13,0.7000666030255291,0.7000666030255291
thetao,W10p0,2,15,0.699840445482661,0.699840445482661
so,W10p0,4,17,-0.6989076927529008,0.6989076927529008
thetao,W10p0,2,16,0.6967207461452877,0.6967207461452877
so,W30p0,1,20,-0.694863602064773,0.694863602064773
thetao,W10p0,2,14,0.6920223069278533,0.6920223069278533
thetao,W60p0,2,9,-0.6902452703061287,0.6902452703061287
thetao,W60p0,2,10,-0.6894668733284747,0.6894668733284747
so,W10p0,4,15,-0.684915400335288,0.684915400335288
thetao,W10p0,1,0,-0.6841535072633204,0.6841535072633204
thetao,W10p0,1,7,-0.6838671620733003,0.6838671620733003
thetao,W60p0,2,8,-0.682576030781875,0.682576030781875
thetao,W60p0,2,0,-0.6790348270179677,0.6790348270179677
thetao,W60p0,2,1,-0.6772076928661376,0.6772076928661376
thetao,W60p0,2,7,-0.6759318530389001,0.6759318530389001
thetao,W30p0,4,15,0.6744330698700203,0.6744330698700203
thetao,W10p0,2,12,0.6740888065766428,0.6740888065766428
thetao,W20p0,1,19,0.6737922466029401,0.6737922466029401
thetao,W30p0,4,14,0.6733197552903264,0.6733197552903264
thetao,W60p0,2,6,-0.6720243106118933,0.6720243106118933
thetao,W60p0,2,5,-0.6712958106866014,0.6712958106866014
thetao,W10p0,2,17,0.6693744347523527,0.6693744347523527
thetao,W20p0,1,18,0.668644159243393,0.668644159243393
thetao,W20p0,1,20,0.6679355238900683,0.6679355238900683
thetao,W60p0,2,4,-0.6606602547009514,0.6606602547009514
thetao,W60p0,2,2,-0.6605327726688665,0.6605327726688665
thetao,W10p0,2,19,0.6596651021704751,0.6596651021704751
thetao,W20p0,1,17,0.6592088643860371,0.6592088643860371
so,W10p0,4,14,-0.6591384600085411,0.6591384600085411
thetao,W60p0,2,11,-0.6583376430790385,0.6583376430790385
thetao,W10p0,2,20,0.6570989556935399,0.6570989556935399
thetao,W60p0,2,3,-0.6555228155905616,0.6555228155905616
thetao,W30p0,4,16,0.6549236693406392,0.6549236693406392
so,W30p0,1,19,-0.6527383144569684,0.6527383144569684
thetao,W30p0,4,17,0.6522737023399924,0.6522737023399924
thetao,W20p0,2,7,-0.6519055851412253,0.6519055851412253
thetao,W30p0,4,13,0.6517909267818569,0.6517909267818569
thetao,W20p0,2,6,-0.6490664040120885,0.6490664040120885
thetao,W10p0,2,18,0.6463721847446078,0.6463721847446078
thetao,W30p0,4,18,0.6433636946597161,0.6433636946597161
thetao,W20p0,1,16,0.6384089327953164,0.6384089327953164
so,W10p0,4,18,-0.6382150765009281,0.6382150765009281
thetao,W20p0,1,15,0.6373082360105515,0.6373082360105515
thetao,W10p0,1,8,-0.6372010297874328,0.6372010297874328
thetao,W60p0,2,12,-0.6344626963392458,0.6344626963392458
thetao,W30p0,4,19,0.6338100092622201,0.6338100092622201
thetao,W10p0,2,11,0.6312119844750645,0.6312119844750645
thetao,W20p0,2,9,-0.6294208869260046,0.6294208869260046
thetao,W20p0,2,0,-0.6250291901025944,0.6250291901025944
so,W30p0,1,5,-0.6245825021657979,0.6245825021657979
thetao,W30p0,4,12,0.6232948576194883,0.6232948576194883
thetao,W30p0,4,20,0.6229985862089861,0.6229985862089861
thetao,W20p0,1,14,0.6222105306121525,0.6222105306121525
thetao,W20p0,2,8,-0.6177136830943689,0.6177136830943689
thetao,W60p0,2,13,-0.6166958365839375,0.6166958365839375
so,W10p0,4,13,-0.6164424968408704,0.6164424968408704
thetao,W10p0,1,9,-0.6150417655677943,0.6150417655677943
thetao,W20p0,2,3,-0.6129282727568851,0.6129282727568851
thetao,W20p0,2,5,-0.6108799710273434,0.6108799710273434
thetao,W10p0,2,10,0.6091655852038452,0.6091655852038452
thetao,W20p0,2,10,-0.6088093249269101,0.6088093249269101
thetao,W60p0,2,14,-0.6073955855312867,0.6073955855312867
so,W30p0,1,8,-0.6072951606553705,0.6072951606553705
so,W30p0,1,2,-0.6051575783552972,0.6051575783552972
so,W10p0,4,2,-0.6050855743166332,0.6050855743166332
so,W30p0,1,9,-0.60452745877408,0.60452745877408
so,W30p0,1,4,-0.6042698582239306,0.6042698582239306
so,W30p0,1,18,-0.6040556799638103,0.6040556799638103
thetao,W60p0,2,16,-0.6019422402851048,0.6019422402851048
thetao,W20p0,2,13,-0.5997108865473894,0.5997108865473894
so,W30p0,1,16,-0.598635221914323,0.598635221914323
so,W30p0,1,17,-0.5978242588836793,0.5978242588836793
thetao,W40p0,3,0,0.5972746646635455,0.5972746646635455
thetao,W30p0,4,11,0.5972220460560729,0.5972220460560729
thetao,W20p0,2,12,-0.5970396878275329,0.5970396878275329
thetao,W10p0,2,9,0.5968822962441892,0.5968822962441892
so,W30p0,1,6,-0.5957924495806061,0.5957924495806061
thetao,W60p0,2,15,-0.5951257181569404,0.5951257181569404
