n_features,post_r2,delta_r2
1,0.6259902663194948,
2,0.6488508889137776,0.022860622594282787
3,0.651084915959055,0.0022340270452774202
4,0.651089496167875,4.5802088199931035e-06
5,0.675447577374954,0.02435808120707894
6,0.67640009037883,0.0009525130038759988
7,0.6861503845094088,0.009750294130578818
8,0.780324150679967,0.09417376617055817
9,0.8699319009000183,0.0896077502200513
10,0.8811865353949319,0.011254634494913596
11,0.9035932044164733,0.022406669021541425
12,0.9060631694464851,0.0024699650300118448
13,0.912044395285591,0.005981225839105875
14,0.9306701302774801,0.01862573499188913
15,0.9616912574346449,0.031021127157164763
16,0.9617031715618107,1.1914127165835176e-05
17,0.9672516226413289,0.00554845107951818
18,0.9702198559394763,0.002968233298147438
19,0.9707913031193851,0.0005714471799087573
20,0.9757540700698611,0.0049627669504760386
21,0.9805304723611533,0.00477640229129217
22,0.9850258510605735,0.004495378699420183
23,0.9850393353601622,1.3484299588695237e-05
24,0.9942943108052911,0.009254975445128877
25,0.9988734070203308,0.004579096215039713
26,0.9990272203622189,0.00015381334188813156
27,0.9992745887596403,0.00024736839742134364
28,0.9993605532258919,8.596446625164234e-05
29,0.9995791875769451,0.00021863435105318185
30,0.999579667909998,4.803330528879712e-07
31,0.9998466923927606,0.00026702448276261226
32,0.9998864158939083,3.9723501147670426e-05
33,0.9998883661928897,1.950298981423515e-06
34,0.9998954107911369,7.044598247185618e-06
35,0.9999297978490114,3.4387057874507576e-05
36,0.999941228121909,1.143027289762788e-05
37,0.9999519063479854,1.0678226076366037e-05
38,0.999951381247856,-5.251001293782309e-07
39,0.9999916507529272,4.026950507118876e-05
40,0.9999936251448611,1.9743919339454408e-06
41,0.9999930883952487,-5.367496124231153e-07
42,0.9999934136750339,3.252797852182354e-07
43,0.9999920601319477,-1.3535430861688624e-06
44,0.9999919901216162,-7.00103315320888e-08
45,0.9999939723432257,1.9822216095199963e-06
46,0.9999949004101664,9.280669406308562e-07
47,0.9999949004926244,8.245804039574978e-11
48,0.9999948179796335,-8.25129908843536e-08
49,0.9999960085191323,1.1905394987632434e-06
50,0.9999959850455048,-2.3473627486225723e-08
51,0.9999960440986482,5.905314337528722e-08
52,0.9999965099373601,4.658387119382823e-07
53,0.9999966956010659,1.8566370574291113e-07
54,0.9999966697566689,-2.5844396955854165e-08
55,0.999998816454153,2.1466974841066744e-06
56,0.9999987630265735,-5.3427579471687636e-08
57,0.9999988464562651,8.342969159969016e-08
58,0.9999988349633019,-1.1492963247761168e-08
59,0.9999988492335516,1.4270249759640308e-08
60,0.9999988305952772,-1.863827447934341e-08
