var,lon_tag,mode,lag,corr,abs_corr
thetao,W20p0,2,7,-0.5286352822512193,0.5286352822512193
thetao,W20p0,2,6,-0.5132326024130237,0.5132326024130237
thetao,W60p0,1,0,-0.5119637109641697,0.5119637109641697
thetao,W20p0,2,5,-0.50935338015031,0.50935338015031
so,W30p0,1,4,-0.5003992697775171,0.5003992697775171
thetao,W40p0,2,4,-0.4996450875159644,0.4996450875159644
so,W10p0,1,7,-0.4993095499080365,0.4993095499080365
so,W20p0,1,2,-0.4984303461709763,0.4984303461709763
so,W20p0,1,0,-0.4967113746010424,0.4967113746010424
thetao,W20p0,2,8,-0.49641438564825086,0.49641438564825086
so,W30p0,1,3,-0.49408754972046975,0.49408754972046975
so,W10p0,7,18,0.49221202751538146,0.49221202751538146
thetao,W20p0,2,4,-0.49161096025405565,0.49161096025405565
so,W30p0,1,2,-0.48812599037215865,0.48812599037215865
thetao,W60p0,1,1,-0.48590985175256635,0.48590985175256635
so,W10p0,1,6,-0.4854075498309911,0.4854075498309911
so,W30p0,1,0,-0.48526971167296007,0.48526971167296007
so,W20p0,1,1,-0.4849745915570925,0.4849745915570925
so,W40p0,1,0,-0.48125035981630393,0.48125035981630393
so,W30p0,1,5,-0.4806508318582967,0.4806508318582967
thetao,W20p0,2,2,-0.4799763463869572,0.4799763463869572
so,W10p0,1,5,-0.47431228319507623,0.47431228319507623
so,W20p0,1,3,-0.47332863490092436,0.47332863490092436
thetao,W20p0,2,3,-0.4730814477032709,0.4730814477032709
so,W30p0,1,7,-0.47100879260187734,0.47100879260187734
so,W10p0,7,19,0.4685316192764257,0.4685316192764257
so,W10p0,1,4,-0.46679397877587964,0.46679397877587964
so,W30p0,1,1,-0.4661928178773061,0.4661928178773061
thetao,W20p0,2,1,-0.4659882422530924,0.4659882422530924
so,W30p0,1,6,-0.46586732174612133,0.46586732174612133
thetao,W20p0,2,0,-0.4637789687348165,0.4637789687348165
so,W10p0,1,3,-0.463402874519933,0.463402874519933
so,W60p0,1,0,-0.46338697620902647,0.46338697620902647
so,W20p0,1,4,-0.4589505243850168,0.4589505243850168
so,W10p0,1,2,-0.45863383043365513,0.45863383043365513
thetao,W30p0,2,7,-0.4546401316822602,0.4546401316822602
so,W10p0,1,0,-0.4479695874771328,0.4479695874771328
so,W20p0,1,5,-0.4472300866350868,0.4472300866350868
thetao,W60p0,1,9,-0.44644747988868544,0.44644747988868544
thetao,W30p0,2,8,-0.4460563120451077,0.4460563120451077
so,W40p0,1,1,-0.445925236060562,0.445925236060562
so,W10p0,1,8,-0.4446259285958787,0.4446259285958787
so,W20p0,1,6,-0.44460625318975067,0.44460625318975067
thetao,W40p0,2,3,-0.4404124622043856,0.4404124622043856
thetao,W60p0,1,10,-0.4396933136986207,0.4396933136986207
thetao,W60p0,1,2,-0.4387680142866723,0.4387680142866723
thetao,W20p0,2,9,-0.43817517250173,0.43817517250173
so,W60p0,1,1,-0.4365599861982794,0.4365599861982794
so,W20p0,4,14,-0.43500862103701693,0.43500862103701693
thetao,W60p0,1,8,-0.43330907435953747,0.43330907435953747
so,W10p0,1,1,-0.4294594011065791,0.4294594011065791
thetao,W60p0,1,3,-0.4235146616785131,0.4235146616785131
thetao,W40p0,2,9,-0.4230762780287438,0.4230762780287438
so,W30p0,1,8,-0.4221510511680422,0.4221510511680422
so,W60p0,1,2,-0.42203698577268683,0.42203698577268683
so,W10p0,7,17,0.4210158267925169,0.4210158267925169
so,W20p0,1,7,-0.419003681447987,0.419003681447987
so,W60p0,4,14,-0.41897710237336316,0.41897710237336316
thetao,W30p0,2,3,-0.41759989108054785,0.41759989108054785
thetao,W30p0,2,4,-0.417269689857888,0.417269689857888
thetao,W60p0,1,11,-0.415060542708804,0.415060542708804
thetao,W40p0,2,7,-0.414966226394473,0.414966226394473
thetao,W40p0,2,5,-0.4127292652888679,0.4127292652888679
so,W30p0,2,18,-0.4126899179680484,0.4126899179680484
so,W60p0,1,3,-0.41101865009375926,0.41101865009375926
so,W60p0,6,20,-0.41082633461577145,0.41082633461577145
thetao,W30p0,2,9,-0.41040406926179906,0.41040406926179906
so,W40p0,1,5,-0.4090628268033922,0.4090628268033922
thetao,W10p0,1,5,-0.40782002828065145,0.40782002828065145
so,W20p0,4,15,-0.40579995671767727,0.40579995671767727
so,W30p0,1,9,-0.4043455069868003,0.4043455069868003
thetao,W30p0,2,2,-0.403578593271412,0.403578593271412
thetao,W40p0,2,8,-0.4018900590980136,0.4018900590980136
so,W40p0,1,2,-0.40078833997056723,0.40078833997056723
so,W40p0,1,4,-0.400240352604901,0.400240352604901
so,W60p0,1,17,-0.39708930308856055,0.39708930308856055
thetao,W60p0,1,7,-0.39642297842956536,0.39642297842956536
thetao,W60p0,1,17,-0.3945100591579628,0.3945100591579628
so,W40p0,9,16,-0.3944736015750663,0.3944736015750663
so,W60p0,1,8,-0.39345027355339607,0.39345027355339607
