late_r2,late_corr,late_var_ratio,late_r2_anom,late_corr_anom,late_var_ratio_anom,max_lag_used,n_features_used
-0.7464813568675166,-0.3558856185504299,0.5768082081296632,-0.7432632008361331,-0.3558856185504299,0.5768082081296632,15,12
