N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
15,0,30.0,-0.39601782244089767,0.3253010913075165,0.3531838950495742,0.4742193261356874,2
15,0,100.0,-0.3962518734033462,0.4359376119131977,0.3860176539840421,0.32016814496636764,2
15,1,100.0,-0.44127116937386585,0.44708675317019314,0.3471234237301335,0.33298554298743005,2
10,1,100.0,-0.4489536414355546,0.5134540680639106,0.39761354685610883,0.343508216305496,2
15,0,10.0,-0.461803013292471,0.2376915496377231,0.3379435087807924,0.5787162436489319,2
15,1,300.0,-0.4888872846841901,0.5116536325077052,0.35173832654657616,0.19520173804016305,2
10,1,30.0,-0.4904779793705319,0.5352391324367576,0.39488863241274397,0.4885993208559529,2
15,0,300.0,-0.49098648244891313,0.5442318736745198,0.40692480960712407,0.19082109516974832,2
10,0,100.0,-0.501902836549028,0.571888458467155,0.39920201951502626,0.3193748212986346,2
10,1,300.0,-0.5181302205352291,0.5609486570468735,0.3851742082963118,0.2184038500144109,2
15,1,30.0,-0.5216955626182189,0.47573013696182787,0.3325158359554321,0.5134900894664812,2
10,0,30.0,-0.5265377902795845,0.5460061445692616,0.3918470336987223,0.4582083403104247,2
15,0,3.0,-0.5548960578921845,0.20448461613921787,0.3264853755615767,0.6391958741569361,2
10,0,300.0,-0.5995297320012435,0.5876586560055955,0.3985027273423858,0.19088516286398952,2
10,1,10.0,-0.6121250467165464,0.6356538534189728,0.3689684668909314,0.6028950405890738,2
5,1,3.0,-0.6222616273768156,0.5217431103747601,0.2878577555714449,0.7213351268635362,2
5,1,10.0,-0.625558333518518,0.5726508575790574,0.2901614676167955,0.6281536059282269,2
10,0,10.0,-0.6357413747780287,0.5649840046896168,0.38873390246220224,0.5406308477917511,2
15,1,1000.0,-0.6381266295877294,0.5660200881156653,0.34280503431155285,0.09536994696584364,2
5,1,1.0,-0.6401807700957726,0.5052633847624785,0.295023219146092,0.7705439971648163,2
15,1,10.0,-0.655925465926355,0.5684661436005177,0.3225442656756272,0.6690553559057542,2
5,1,30.0,-0.6605894818174075,0.6436500579894423,0.29462966043040495,0.5058489913386685,2
15,0,1.0,-0.6688309687739716,0.2663210147114575,0.30758557687953525,0.6724103540945296,2
5,1,0.1,-0.6801915384170302,0.5124389013500791,0.31683422182997467,0.814088548973801,2
5,1,0.01,-0.6932179288638332,0.5203569925858944,0.32225646514692946,0.8233324502266043,2
5,1,0.001,-0.69485500404285,0.5214518343933876,0.32286887899795624,0.8244278137467835,2
5,1,0.0001,-0.6950229303053695,0.5215652008421138,0.3229308860657253,0.8245394849418782,2
5,1,100.0,-0.7011502312288314,0.674726787050977,0.29443160657147577,0.3489462378081467,2
15,0,1000.0,-0.715968932180078,0.5255552551464893,0.4090355122850725,0.08859017852672696,2
10,1,1000.0,-0.7224171136796879,0.5277546677497501,0.3698185313908907,0.1104103246891718,2
5,0,100.0,-0.7597244922800052,0.6042129699133983,0.3072093597144239,0.3275938856710128,2
10,0,3.0,-0.7749954235164344,0.6473195432524262,0.3809899866585266,0.5834688621590609,2
5,0,30.0,-0.7751615634998069,0.6544190257633932,0.28315369229050225,0.4959491151166049,2
5,1,300.0,-0.7841243598359942,0.6052746522219441,0.2914338522647945,0.2087129369552623,2
15,1,3.0,-0.8128028697560112,0.7190247974286423,0.30616841743969814,0.8347798393845496,2
10,1,3.0,-0.8293795019503921,0.8867213094343148,0.2880381853098982,0.7354136893536709,2
5,0,10.0,-0.8502516575673171,0.6500277920273487,0.25637385613956876,0.6011777316669995,2
10,0,1000.0,-0.8690054233022053,0.43999803493468814,0.3937718433229448,0.08587121944565135,2
10,0,1.0,-0.873501460012807,0.739261541468939,0.3674438227922231,0.6078401983647344,2
15,0,0.1,-0.8909421467193361,0.45528664164332566,0.26495834488810743,0.7278391781646432,2
5,0,300.0,-0.9077108375597998,0.4528691274198653,0.31904889950545545,0.17537280079143241,2
5,0,3.0,-0.919247931024415,0.6388830868073694,0.2324047961157167,0.6622909125793466,2
15,0,0.01,-0.9432573459570697,0.5029841799566235,0.25552724469064536,0.7413688300215462,2
15,0,0.001,-0.9491963313956935,0.5084365792471177,0.25448511520188805,0.7429121976898255,2
