N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
15,0,30.0,-0.8774881351682715,0.13407799972858458,0.16323251643692432,0.6433468289252986,2
15,0,10.0,-0.9083588639819722,0.4713942675439793,0.06445307015934029,0.6973400623940962,2
10,0,10.0,-0.913738057227747,0.16176301865399478,0.1690905913052407,0.8650414679803993,2
10,0,30.0,-1.050889004618667,0.22583900182682004,0.20490956489887746,0.7834940007263753,2
10,0,3.0,-1.052472282975823,0.43579168220174147,0.13312138094133674,0.9181375807844219,2
15,1,30.0,-1.2292501051345548,0.39876362586584657,0.1542080973293895,0.6222514566397465,2
10,1,10.0,-1.2366691460424992,0.0854907874930817,0.20659665476544284,0.9557826919757864,2
10,0,1.0,-1.2864241281133153,0.6807644795794893,0.11128755279373415,0.9543423849861985,2
10,1,30.0,-1.2875304315938714,0.44594874751274305,0.23538387208851166,0.8243958765384614,2
15,1,10.0,-1.3888318232037824,0.2689007109000865,0.06452066167364154,0.7475740738830647,2
15,0,100.0,-1.4372600156934672,0.9617263107970397,0.23154968668497805,0.5485171230020653,2
10,0,100.0,-1.4405928181051122,1.0067223290082263,0.24055353766293397,0.6071608579485268,2
10,0,0.1,-1.5170577047684473,0.9058687598995141,0.09760397940558815,0.9839021076294854,2
10,1,3.0,-1.5323534322026413,0.2680112232850189,0.18264617458328958,1.1055363859188385,2
10,0,0.01,-1.548602925073057,0.9362699251482954,0.09607645738254117,0.9877507731439387,2
10,0,0.001,-1.5518693719006251,0.9394145101144609,0.09592212616107004,0.9881474028833214,2
10,0,0.0001,-1.5521971712488978,0.9397300466043058,0.09590667736270873,0.9881871871991329,2
5,0,300.0,-1.5798701635594297,1.1710348207071832,0.23489834622866307,0.2599929182113627,2
10,1,100.0,-1.5909596771714904,1.0726458672339862,0.2585107790957958,0.6558822209823618,2
5,0,1000.0,-1.6032106882826733,1.0570353557926029,0.23179796634372027,0.10025441207789494,2
15,1,100.0,-1.6597356545650643,1.2115332648729211,0.2324888939367266,0.5267469855258606,2
5,0,100.0,-1.7444402435179314,1.2921452746941282,0.24056920656541902,0.491327631711884,2
10,0,300.0,-1.7809347964612126,1.5226886224953236,0.25699356551525554,0.37661908885559314,2
15,0,3.0,-1.8330428136793002,1.4659926632582923,-0.01762365448964387,0.8386292779070749,2
10,1,300.0,-1.845345770236018,1.5808135705657858,0.267394243528816,0.4550358727851655,2
5,1,1000.0,-1.8465921492209962,1.3782865545907819,0.25549977146267394,0.19441770771032693,2
15,0,300.0,-1.9189858331701202,1.5477284274019856,0.25209583478467834,0.38403390050657754,2
10,1,1.0,-2.0025717713972297,0.6034548722221591,0.18333220138482606,1.2731872332979293,2
10,1,1000.0,-2.010541303981089,1.6904619226201243,0.2697281620591509,0.2264179622295301,2
10,0,1000.0,-2.012059192066883,1.5988892912835286,0.2627723831994641,0.16321462180686458,2
15,1,300.0,-2.07772653820115,1.7575213126783225,0.2565103442644783,0.4090745929635103,2
15,0,1000.0,-2.118685486008636,1.651658175289926,0.25656220057021983,0.18709817774001064,2
5,1,300.0,-2.157852009518529,1.725232022191604,0.2613359171686307,0.43859498988999435,2
15,1,1000.0,-2.224013319974902,1.8453402493731221,0.2601798727262242,0.23450089441613364,2
5,0,30.0,-2.2718218416002562,1.3286959630370394,0.24682448837136153,0.7404123797052095,2
15,1,3.0,-2.481039491931795,0.6746116527583785,0.03777604991180872,0.9741706341903291,2
5,1,100.0,-2.755275926656809,1.9019338218415962,0.2696356878046485,0.7152892740608225,2
5,0,10.0,-2.7752831825905284,1.2998601511795875,0.24802923673795613,0.8883053472815932,2
5,1,0.0001,-2.9555410529180275,1.1039858233942699,0.25758822785130725,1.1192793642690702,2
5,1,0.001,-2.955661330341983,1.104061325973624,0.25759694365662394,1.1192775867562101,2
5,1,0.01,-2.9568638486724335,1.1048147690192418,0.2576837283917483,1.1192600347742092,2
5,1,0.1,-2.9688534419079264,1.1122013465609661,0.2585157172520687,1.1191034949312118,2
5,1,1.0,-3.079886208945837,1.1773489135683088,0.26431357299021463,1.1176538628291826,2
5,0,3.0,-3.0957638574161654,1.242771346353769,0.24668441021464552,0.9712104158118726,2
15,0,1.0,-3.1810147399836914,2.772671352115991,-0.04013459952636633,1.0316419811257398,2
5,0,1.0,-3.2212945313967216,1.20454323969611,0.24573564839800735,1.0034915271383549,2
5,1,3.0,-3.2561098274361666,1.2980617105609258,0.2700924979831597,1.1090350959969564,2
10,1,0.1,-3.278287242955396,1.5765642163979798,0.20220659116548542,1.6159738287641874,2
5,0,0.1,-3.286812627212977,1.1798621790087507,0.24516613344680513,1.0204748539186115,2
5,0,0.01,-3.293767979142342,1.1770365830646596,0.24510326446481012,1.0222848334842638,2
5,0,0.001,-3.2944679931529466,1.1767499734093143,0.24509691421098437,1.0224670757051815,2
5,0,0.0001,-3.2945380398441815,1.1767212714058566,0.24509627854761126,1.0224853125138949,2
5,1,30.0,-3.38878973405727,1.8205528292452147,0.27601953453149985,0.9482823288283069,2
5,1,10.0,-3.481436869419313,1.5676119172057088,0.2754556579573886,1.0615923508933645,2
10,1,0.01,-4.26197576214052,2.495959927316649,0.207269313035619,1.7761578125016042,2
10,1,0.001,-4.4445486062647195,2.6714213984051742,0.20789586361659165,1.801578063524862,2
10,1,0.0001,-4.464356758556274,2.6905109223925874,0.20796020086458963,1.8042784150593907,2
15,1,1.0,-5.058126112967599,0.08714551178144703,0.052023416388599864,1.2892804577597439,2
15,0,0.1,-5.077500449167921,4.633889956663818,-0.045996728816505926,1.2737298288479093,2
15,0,0.01,-5.45182160553683,5.003962195584171,-0.04636502063903689,1.3178648314394643,2
15,0,0.001,-5.493537322085484,5.0452447238579,-0.04639980945675071,1.322716919704935,2
15,0,0.0001,-5.497757921772425,5.049421919984876,-0.04640326856280177,1.3232071042742688,2
15,1,0.1,-15.277101379213303,5.067505364886819,0.021647469149816162,2.0225686505878175,2
15,1,0.01,-19.551265703098288,6.62906653639522,0.005622054178695851,2.2562051393707208,2
15,1,0.001,-20.123716473141762,6.795053820097772,0.0036217111087198106,2.2860198453853915,2
15,1,0.0001,-20.182963702593895,6.811588493753721,0.0034170827764973266,2.2890888398699314,2
