n_features,post_r2,delta_r2
1,0.024286275139356328,
2,0.026184097360042236,0.0018978222206859074
3,0.02669488899091743,0.0005107916308751959
4,0.028368794843377287,0.001673905852459856
5,0.028378819590818227,1.002474744093984e-05
6,0.03541703154353848,0.0070382119527202525
7,0.03542890786482367,1.1876321285186897e-05
8,0.038825889648706036,0.003396981783882369
9,0.03903098922774417,0.00020509957903813714
10,0.045415841985620986,0.006384852757876813
11,0.04612588883549806,0.0007100468498770773
12,0.046233419026576406,0.00010753019107834216
13,0.057873823199321994,0.011640404172745589
14,0.058907381307607865,0.0010335581082858702
15,0.0776645991759477,0.018757217868339837
16,0.07970310090935251,0.0020385017334048072
17,0.09583008429796669,0.01612698338861418
18,0.09608914965603454,0.0002590653580678559
19,0.10030003065356008,0.004210880997525535
20,0.1118501984649144,0.011550167811354317
21,0.11185402511475107,3.826649836669027e-06
22,0.11701016318572544,0.00515613807097437
23,0.12049161229701444,0.0034814491112890034
24,0.12066105724112997,0.00016944494411552657
25,0.12192504882547728,0.0012639915843473126
26,0.1277390870406231,0.005814038215145811
27,0.13066127288528018,0.002922185844657088
28,0.13069043644295364,2.9163557673461682e-05
29,0.14571456829465945,0.015024131851705813
30,0.15150042822974352,0.00578585993508407
31,0.15200019577819035,0.0004997675484468278
32,0.15289519197850154,0.0008949962003111933
33,0.15297495803779126,7.976605928972091e-05
34,0.15981128000028244,0.006836321962491176
35,0.16087647005697014,0.0010651900566877037
36,0.1608893437915252,1.2873734555052252e-05
37,0.1661547114628028,0.00526536767127761
38,0.16753855336805434,0.0013838419052515372
39,0.16767613493853228,0.0001375815704779404
40,0.16858401948789614,0.0009078845493638577
41,0.16867996084395642,9.594135606028065e-05
42,0.17486754642368285,0.006187585579726429
43,0.17534994503757395,0.0004823986138910996
44,0.18027721465775526,0.004927269620181307
45,0.18343255507628786,0.003155340418532604
46,0.18352635428553765,9.379920924978968e-05
47,0.18523812408676654,0.0017117698012288907
48,0.18582044239050377,0.0005823183037372281
49,0.18867162030449758,0.0028511779139938076
50,0.19103602439458234,0.0023644040900847596
51,0.19164377013494505,0.0006077457403627085
52,0.19273785134848576,0.0010940812135407096
53,0.19509426153630682,0.0023564101878210675
54,0.1953035458728437,0.00020928433653688572
55,0.21422568112368845,0.01892213525084474
56,0.21508806232288358,0.000862381199195128
57,0.21513395142872016,4.58891058365829e-05
58,0.2174440080150234,0.002310056586303233
59,0.21743705462959428,-6.953385429109282e-06
60,0.22113900003217202,0.003701945402577733
