n_features,post_r2,delta_r2
1,0.017538480231303555,
2,0.02186130051196189,0.004322820280658335
3,0.0356624375899951,0.01380113707803321
4,0.03691526933994049,0.0012528317499453934
5,0.039577353114612746,0.0026620837746722525
6,0.10839085333423959,0.06881350021962684
7,0.1084251161027251,3.426276848550458e-05
8,0.11050129346085069,0.002076177358125597
9,0.11125768036584072,0.0007563869049900251
10,0.16356725563732244,0.05230957527148172
11,0.1896629794196033,0.026095723782280866
12,0.19886426819159797,0.009201288771994665
13,0.19900429361989846,0.00014002542830049425
14,0.19900629629095923,2.0026710607634612e-06
15,0.19971045788251807,0.0007041615915588384
16,0.22673090253077688,0.027020444648258812
17,0.23978967732343415,0.013058774792657268
18,0.24622573061110542,0.006436053287671273
19,0.2478898987483742,0.0016641681372687733
20,0.24919665266438162,0.0013067539160074304
21,0.2560336433783289,0.006836990713947277
22,0.25999409990530686,0.003960456526977962
23,0.2611199553368634,0.0011258554315565217
24,0.26102144256890236,-9.851276796102315e-05
25,0.2669938354413315,0.005972392872429122
26,0.26729901857102345,0.00030518312969196604
27,0.2671260668676837,-0.00017295170333975207
28,0.2753863943760174,0.00826032750833372
29,0.2757960759555078,0.0004096815794903952
30,0.28060558632765376,0.004809510372145942
31,0.2872944401175106,0.006688853789856841
32,0.2954471341671081,0.008152694049597509
33,0.29560337822442095,0.00015624405731284874
34,0.2982347726335286,0.0026313944091076458
35,0.298850211541965,0.0006154389084364054
36,0.2987495513007332,-0.00010066024123178696
37,0.2998152150506528,0.0010656637499195654
38,0.3068606697612708,0.007045454710618015
39,0.3160847547380957,0.00922408497682492
40,0.3167827435387107,0.0006979888006150015
41,0.34103776674623343,0.024255023207522708
42,0.34466587740330523,0.0036281106570718036
43,0.3449000764621668,0.00023419905886157277
44,0.35029207005735885,0.005391993595192046
45,0.3574463570237202,0.007154286966361334
46,0.36221521897473574,0.004768861951015557
47,0.3702122422536114,0.007997023278875637
48,0.3754706652758879,0.005258423022276526
49,0.3760538992307335,0.0005832339548456078
50,0.37706752402534804,0.0010136247946145316
51,0.38266840238743416,0.005600878362086115
52,0.38357675365043287,0.0009083512629987078
53,0.3850712035558477,0.0014944499054148075
54,0.4037483149305551,0.0186771113747074
55,0.4062663829458467,0.0025180680152916413
56,0.42290910634964307,0.016642723403796356
57,0.42290382499368384,-5.281355959230183e-06
58,0.42265973731397255,-0.0002440876797112912
59,0.4237855063187166,0.0011257690047440372
60,0.4239965243690125,0.00021101805029588583
