n,feature,score,curve_r2
1,thetao W40p0 EOF3 lag0,,0.0235493050513864
2,thetao W60p0 EOF2 lag0,,0.0237573872986239
3,so W30p0 EOF1 lag4,,0.0317837741975268
4,thetao W40p0 EOF5 lag2,,0.0524418813545405
5,so W30p0 EOF1 lag5,,0.053800663611963
6,thetao W60p0 EOF2 lag1,,0.0682649262490954
7,so W30p0 EOF1 lag3,,0.0856918006678337
8,thetao W40p0 EOF5 lag1,,0.1087483059586265
9,so W60p0 EOF1 lag2,,0.1089531676549334
10,thetao W40p0 EOF5 lag3,,0.113126007174214
