late_r2,late_corr,late_var_ratio,late_r2_anom,late_corr_anom,late_var_ratio_anom,max_lag_used,n_features_used
-0.2823237595415411,0.46894889787854266,0.4459504059091872,0.21938413818863534,0.46894889787854266,0.44595040590918716,4,5
