n,feature,score,curve_r2
1,so W10p0 EOF1 lag4,,0.5372290567463092
2,so W10p0 EOF1 lag3,,0.5356291676965914
3,so W10p0 EOF1 lag2,,0.5503508202134634
4,so W10p0 EOF1 lag5,,0.6114959246839743
5,so W60p0 EOF1 lag0,,0.7555982922367154
6,thetao W20p0 EOF1 lag0,,0.7740235882300766
7,thetao W20p0 EOF1 lag1,,0.7781446903030896
8,so W60p0 EOF1 lag1,,0.8093713334743795
9,thetao W10p0 EOF4 lag4,,0.8126591460805233
10,so W40p0 EOF2 lag2,,0.8123293256450397
