k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.36707926196889284,0.6058859023945856,-0.2900919674676796,0.6021024356205381,0,thetao W40p0 EOF3 lag0,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r10i1p1f1
2,0.5771800017624318,0.7597376862852449,-0.062268547933767904,0.6122802848287552,"0,13",thetao W40p0 EOF3 lag0 | thetao W20p0 EOF4 lag18,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r10i1p1f1
3,0.6393771115278618,0.7996218850797345,-1.0712108717004192,0.5372259580738074,"0,9,25",thetao W40p0 EOF3 lag0 | so W30p0 EOF1 lag3 | thetao W30p0 EOF4 lag3,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r10i1p1f1
