n_features,post_r2,delta_r2
1,0.0016204643326793722,
2,0.02939884688718175,0.02777838255450238
3,0.03619407055306445,0.006795223665882699
4,0.04977496653927371,0.013580895986209263
5,0.05040988058523033,0.0006349140459566138
6,0.055282950108004214,0.004873069522773887
7,0.06668073285840559,0.011397782750401375
8,0.07028397390934049,0.003603241050934902
9,0.09969981607489597,0.029415842165555484
10,0.09983654416577581,0.00013672809087983406
11,0.11481551123660316,0.014978967070827354
12,0.13117982945493067,0.01636431821832751
13,0.13266490231771366,0.0014850728627829879
14,0.13326129107581342,0.0005963887580997529
15,0.1338192939488705,0.000558002873057073
16,0.1344130659748214,0.0005937720259509005
17,0.14218815944648266,0.007775093471661276
18,0.15362246170548943,0.011434302259006768
19,0.1551543236691849,0.00153186196369548
20,0.15680340061486664,0.0016490769456817267
21,0.1568132079789798,9.807364113156858e-06
22,0.15842225430468526,0.0016090463257054655
23,0.16029421652378972,0.0018719622191044616
24,0.17949274088026834,0.01919852435647862
25,0.18728230810901247,0.007789567228744132
26,0.1931475736631475,0.005865265554135024
27,0.19326822311850567,0.00012064945535816829
28,0.19539306541149837,0.0021248422929927013
29,0.20805247138901428,0.012659405977515914
30,0.20888204321502712,0.0008295718260128426
31,0.21258259533088864,0.0037005521158615107
32,0.2143489425066537,0.0017663471757650706
33,0.22778229951294016,0.01343335700628645
34,0.23294022077298238,0.00515792126004222
35,0.2334599915716431,0.0005197707986607236
36,0.23348836925568572,2.8377684042624196e-05
37,0.2335023521934546,1.3982937768886039e-05
38,0.23365376668454652,0.00015141449109190575
39,0.23517074433618645,0.0015169776516399391
40,0.23516578921016995,-4.955126016503719e-06
41,0.26440812413086423,0.02924233492069428
42,0.2645727214427951,0.00016459731193085858
43,0.27624108932839775,0.01166836788560266
44,0.2762790656770454,3.797634864766142e-05
45,0.28598332920423997,0.009704263527194557
46,0.28773937637575897,0.001756047171519004
47,0.28871973769495574,0.0009803613191967653
48,0.2893415011697581,0.0006217634748023615
49,0.2898044714834319,0.00046297031367381614
50,0.28983613179948087,3.1660316048953696e-05
51,0.2955100942594805,0.005673962459999626
52,0.32283378030475085,0.027323686045270357
53,0.324430678939834,0.001596898635083166
54,0.32566421966032677,0.001233540720492754
55,0.32635362755086217,0.0006894078905353984
56,0.32649114910967036,0.00013752155880819572
57,0.3278102913362405,0.001319142226570147
58,0.34474092091353725,0.01693062957729674
59,0.3468117234885768,0.0020708025750395542
60,0.3468293153126806,1.7591824103768694e-05
