n_features,post_r2,delta_r2
1,0.056205810534390555,
2,0.10882891754173274,0.052623107007342185
3,0.17905906249604253,0.07023014495430979
4,0.18543797674299056,0.006378914246948031
5,0.18578685969527697,0.0003488829522864112
6,0.21894946175383,0.03316260205855304
7,0.22897570197473127,0.010026240220901261
8,0.23415110578210085,0.005175403807369583
9,0.23417813007362198,2.7024291521127175e-05
10,0.24769454427448379,0.013516414200861804
11,0.26687886994869725,0.019184325674213465
12,0.29165021002824765,0.024771340079550397
13,0.29931226184963655,0.007662051821388904
14,0.30889357802670925,0.009581316177072696
15,0.35251480581975503,0.04362122779304578
16,0.419769866546584,0.06725506072682896
17,0.4882319749089091,0.06846210836232514
18,0.48917151854588536,0.0009395436369762367
19,0.48910262277634986,-6.889576953550414e-05
20,0.5025076676313045,0.01340504485495464
21,0.5021279689012059,-0.0003796987300985766
22,0.5196522348773014,0.017524265976095466
23,0.5364415088895825,0.01678927401228114
24,0.5390187879394355,0.002577279049852943
25,0.5392825414658111,0.000263753526375643
26,0.5424158343920857,0.0031332929262746223
27,0.5451483930623171,0.0027325586702313664
28,0.5787737565433337,0.033625363481016635
29,0.5822108031635689,0.00343704662023514
30,0.584433251623373,0.002222448459804127
31,0.5857058722308794,0.0012726206075064361
32,0.5853099922098539,-0.00039588002102552977
33,0.5856000617989793,0.0002900695891253635
34,0.5859918523328717,0.0003917905338923777
35,0.6023107469107145,0.016318894577842857
36,0.6038738983287315,0.0015631514180169948
37,0.6175376680896079,0.013663769760876354
38,0.6265748018430433,0.0090371337534354
39,0.6301303145933095,0.003555512750266221
40,0.6336032677648985,0.0034729531715890216
41,0.6330969285921076,-0.0005063391727908595
42,0.6408566187888831,0.0077596901967754706
43,0.6537517200476519,0.012895101258768804
44,0.6626625649167466,0.008910844869094658
45,0.6699119423494323,0.007249377432685722
46,0.6932612561461358,0.023349313796703464
47,0.6937525267641591,0.0004912706180233428
48,0.6965041099745196,0.0027515832103605087
49,0.7041612947254994,0.007657184750979762
50,0.7187518690648886,0.014590574339389262
51,0.7187164573104163,-3.541175447230316e-05
52,0.7251706634891708,0.0064542061787544736
53,0.7553555502151472,0.030184886725976412
54,0.7622538430108786,0.006898292795731398
55,0.7626302955947277,0.0003764525838491073
56,0.7645347938050452,0.0019044982103174624
57,0.7645466934002378,1.1899595192654822e-05
58,0.7645175373286839,-2.9156071553959606e-05
59,0.7708541969506798,0.0063366596219959215
60,0.7718580934360304,0.0010038964853505972
