rank,feature_index,feature,coef_std,abscoef_std,cluster_root,cluster_size
33,19,thetao W60p0 EOF10 lag1,0.036463653875638796,0.036463653875638796,19,1
34,260,thetao W40p0 EOF1 lag0,0.036400628512411194,0.036400628512411194,260,1
35,12,thetao W60p0 EOF3 lag1,-0.035915998435439085,0.035915998435439085,12,1
36,1047,thetao W10p0 EOF8 lag0,-0.03547517816765413,0.03547517816765413,1047,1
37,1589,so W40p0 EOF10 lag2,-0.03543465101054972,0.03543465101054972,1589,1
38,1315,so W60p0 EOF6 lag1,0.03463204496153013,0.03463204496153013,1315,1
39,1565,so W40p0 EOF6 lag0,-0.03417034808003735,0.03417034808003735,1565,1
40,1300,so W60p0 EOF1 lag0,0.03358419589045376,0.03358419589045376,1300,1
41,17,thetao W60p0 EOF8 lag1,0.0330716936415225,0.0330716936415225,17,1
42,787,thetao W20p0 EOF8 lag0,-0.03265017873503723,0.03265017873503723,787,1
43,818,thetao W20p0 EOF9 lag3,-0.032427381506138456,0.032427381506138456,818,1
44,0,thetao W60p0 EOF1 lag0,0.029960507704282192,0.029960507704282192,0,1
45,1822,so W30p0 EOF3 lag0,0.02990224402502747,0.02990224402502747,1822,1
46,1826,so W30p0 EOF7 lag0,0.029901230696210004,0.029901230696210004,1826,1
47,1837,so W30p0 EOF8 lag1,-0.02950506024903212,0.02950506024903212,1837,1
48,1040,thetao W10p0 EOF1 lag0,-0.029193466755478525,0.029193466755478525,1040,1
49,2085,so W20p0 EOF6 lag0,0.028533652215200402,0.028533652215200402,2085,1
50,264,thetao W40p0 EOF5 lag0,-0.028195992837190716,0.028195992837190716,264,1
51,276,thetao W40p0 EOF7 lag1,0.02815200051345275,0.02815200051345275,276,1
52,1855,so W30p0 EOF6 lag3,-0.027888985852202806,0.027888985852202806,1855,1
53,274,thetao W40p0 EOF5 lag1,-0.027882161010716226,0.027882161010716226,274,1
54,2113,so W20p0 EOF4 lag3,0.027691559784753822,0.027691559784753822,2113,1
55,2129,so W20p0 EOF10 lag4,-0.02756179557054436,0.02756179557054436,2129,1
56,1060,thetao W10p0 EOF1 lag2,-0.02751926088775057,0.02751926088775057,1060,1
57,2115,so W20p0 EOF6 lag3,-0.027076604464286672,0.027076604464286672,2115,1
58,541,thetao W30p0 EOF2 lag2,0.026907345908243962,0.026907345908243962,541,1
59,1317,so W60p0 EOF8 lag1,0.02676630612966247,0.02676630612966247,1317,1
60,1044,thetao W10p0 EOF5 lag0,-0.026591968348080985,0.026591968348080985,1044,1
61,1308,so W60p0 EOF9 lag0,-0.02650529140569413,0.02650529140569413,1308,1
62,551,thetao W30p0 EOF2 lag3,0.026155605178559752,0.026155605178559752,551,1
63,27,thetao W60p0 EOF8 lag2,0.02595335762174152,0.02595335762174152,27,1
64,2353,so W10p0 EOF4 lag1,-0.025705638708156984,0.025705638708156984,2353,1
65,1968,so W30p0 EOF9 lag14,0.025453819222353777,0.025453819222353777,1968,1
66,1856,so W30p0 EOF7 lag3,-0.025281359554235945,0.025281359554235945,1856,1
67,2084,so W20p0 EOF5 lag0,-0.02524538462492846,0.02524538462492846,2084,1
68,781,thetao W20p0 EOF2 lag0,-0.0252083638106767,0.0252083638106767,781,1
69,543,thetao W30p0 EOF4 lag2,0.024973544293370394,0.024973544293370394,543,1
70,808,thetao W20p0 EOF9 lag2,-0.024957794401357217,0.024957794401357217,808,1
71,57,thetao W60p0 EOF8 lag5,0.02482073027657877,0.02482073027657877,57,1
72,1553,so W60p0 EOF4 lag25,-0.024550951942786326,0.024550951942786326,1553,1
73,523,thetao W30p0 EOF4 lag0,0.024520542604429107,0.024520542604429107,523,1
74,800,thetao W20p0 EOF1 lag2,0.02446922937014339,0.02446922937014339,800,1
75,1077,thetao W10p0 EOF8 lag3,-0.024424700429653865,0.024424700429653865,1077,1
76,1297,thetao W10p0 EOF8 lag25,0.02441548364936186,0.02441548364936186,1297,1
77,2097,so W20p0 EOF8 lag1,-0.024196051639707537,0.024196051639707537,2097,1
78,1829,so W30p0 EOF10 lag0,0.024133444319507768,0.024133444319507768,1829,1
79,2363,so W10p0 EOF4 lag2,-0.02407350635194439,0.02407350635194439,2363,1
80,1592,so W40p0 EOF3 lag3,-0.02400697259098111,0.02400697259098111,1592,1
