n_features,post_r2,delta_r2
1,0.1514957754733529,
2,0.3737721007486211,0.2222763252752682
3,0.5020889950033043,0.12831689425468318
4,0.5558533582212386,0.05376436321793432
5,0.5762245052375778,0.02037114701633924
6,0.6005870716297901,0.024362566392212237
7,0.5984911929011821,-0.002095878728607947
8,0.660177672119651,0.061686479218468815
9,0.6627716207190899,0.0025939485994389555
10,0.6913561590332962,0.028584538314206265
11,0.6936877914791508,0.002331632445854659
12,0.7026343354013588,0.00894654392220795
13,0.7092168750669008,0.006582539665542009
14,0.7087734594412737,-0.00044341562562710823
15,0.7082667513825177,-0.0005067080587559669
16,0.7117358078114764,0.0034690564289586723
17,0.7113787538220716,-0.0003570539894047764
18,0.714124579048552,0.0027458252264803695
19,0.7181559534838927,0.00403137443534074
20,0.7197649850580334,0.001609031574140718
21,0.7244071956548268,0.0046422105967933724
22,0.7325880609781895,0.008180865323362707
23,0.7346146722989068,0.002026611320717242
24,0.7427323896413642,0.008117717342457476
25,0.7509092840073708,0.008176894366006549
26,0.7530202408065302,0.0021109567991594025
27,0.7554104295511419,0.002390188744611721
28,0.7587880283583506,0.0033775988072086705
29,0.7596700978890925,0.0008820695307418802
30,0.7626776118538785,0.003007513964786046
31,0.7621427961291699,-0.0005348157247085927
32,0.7634973592926173,0.0013545631634473976
33,0.7628981772634565,-0.0005991820291607608
34,0.7628468202234855,-5.135703997105612e-05
35,0.7634182848208687,0.00057146459738322
36,0.7633438201325302,-7.446468833849362e-05
37,0.7645928782900573,0.001249058157527072
38,0.7687775116528153,0.0041846333627579835
39,0.7696163940124672,0.0008388823596519046
40,0.7693048644464877,-0.0003115295659794626
41,0.770064918940136,0.0007600544936482434
42,0.7702561389181145,0.00019121997797855173
43,0.7706608166678452,0.0004046777497307419
44,0.7716269697711682,0.0009661531033229309
45,0.7717471769279558,0.00012020715678762173
46,0.7720638670908875,0.0003166901629316765
47,0.7733558201254785,0.0012919530345910646
48,0.774930895713569,0.0015750755880904466
49,0.7754068695712232,0.0004759738576541883
50,0.7766260023208857,0.001219132749662566
51,0.778728522906997,0.0021025205861112672
52,0.7837271452449444,0.004998622337947345
53,0.785785993316957,0.00205884807201262
54,0.7862654336589939,0.00047944034203695196
55,0.7871016597345206,0.0008362260755266915
56,0.7917470073346604,0.004645347600139793
57,0.8186810287547743,0.02693402142011392
58,0.8194434921030941,0.0007624633483197529
59,0.8195843254612465,0.0001408333581524035
60,0.8213009860690059,0.0017166606077594349
