alpha,mean_cv_r2,std_cv_r2,n_folds_used
40.0,-1.7740756298923692,1.8166288925301932,3
50.0,-1.7836168208161525,1.9288531256942996,3
30.0,-1.8128906609705613,1.6204809951112176,3
60.0,-1.8183752940380133,1.9931086861867247,3
70.0,-1.8662123283292207,2.0286999509030177,3
100.0,-2.0341328676559534,2.0535782500307085,3
10.0,-2.3027568662167877,0.6955153352980022,3
5.0,-2.6892657299875253,0.8542772047656036,3
300.0,-2.777541347384721,1.9112357440912096,3
4.0,-2.8112345970134704,1.0340971821426965,3
3.0,-2.968128311990776,1.2788144976929163,3
1.0,-3.6100125880085634,2.1204836263889337,3
0.3,-4.368666208068082,2.867729813599546,3
0.1,-4.876537471138825,3.34994553811974,3
0.03,-5.142415775616472,3.6093159219203805,3
0.01,-5.231809111541804,3.697962455697115,3
