N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
10,0,3.0,-0.45503395587722983,0.30947307468153284,0.310156026169762,0.5288192648230164,2
10,0,10.0,-0.45800561303914444,0.04713821860651779,0.24982290782669464,0.3991326266226245,2
10,0,1.0,-0.5046832997157438,0.5340490545348509,0.31803772271897274,0.6120486609405384,2
10,0,0.1,-0.5535255073968229,0.6811684554683904,0.3178586025678727,0.6663890768348202,2
10,0,0.01,-0.5599369685349502,0.6982210819679138,0.3176746018826818,0.6726753957376036,2
10,0,0.001,-0.5605967645395243,0.6999535637465272,0.3176543870224374,0.6733139485528569,2
10,0,0.0001,-0.560662934714101,0.7001270885352908,0.31765234722325464,0.6733779046908586,2
10,0,30.0,-0.5711769560768701,0.3295469612087122,0.12891194005612244,0.3021772000231363,2
10,1,30.0,-0.5747581797293236,0.3361564098099791,0.15800519243741146,0.31930170531195634,2
10,1,100.0,-0.6474755083476962,0.5157324559279475,0.1005623917686537,0.20369134703802133,2
10,1,10.0,-0.7139481077600753,0.16550348409069526,0.17082847099629483,0.4695060906563729,2
15,0,30.0,-0.7241295908114014,0.36456986088555987,0.03836073398782097,0.3521577959157456,2
15,0,10.0,-0.7465417978795201,0.1552572766720386,0.12971210136646236,0.4297612821750057,2
10,0,100.0,-0.7643318920099033,0.5200722632300842,0.019224688132421078,0.21699201404196333,2
15,1,100.0,-0.7798874263363362,0.5078762737961304,0.016846310583739928,0.2981276961237421,2
5,0,0.0001,-0.7858907778815686,0.5190356177110914,0.03774214093690957,0.5806964460849832,2
5,0,0.001,-0.7859308943245851,0.5190649543538965,0.03772918879930889,0.5806927532999085,2
5,0,0.01,-0.7863315008368613,0.519357903708472,0.03759984009272119,0.5806558213191539,2
5,0,0.1,-0.7902824982536495,0.5222462515459719,0.0363233809802712,0.580286075660911,2
15,0,100.0,-0.8066401136577305,0.5337148750556683,-0.04230406426642623,0.2519645389404017,2
15,1,30.0,-0.8204892484579965,0.32278472503208333,0.03319898905100588,0.4409147860946851,2
10,1,300.0,-0.8204991272436274,0.5998315238522426,0.05108098628886855,0.13171276369962542,2
5,0,1.0,-0.8249291833692066,0.547510399872598,0.0250518866405623,0.5765381938204761,2
15,1,300.0,-0.8572213744025149,0.5984978494797372,-0.007143390812895063,0.1884454875261969,2
5,0,3.0,-0.8793516727131145,0.5869630176394127,0.006848340720325627,0.5678819620330886,2
15,1,10.0,-0.9166180468507847,0.13220160286718308,0.02265570359545996,0.5715853378968515,2
15,0,3.0,-0.9621992252209793,0.022964695414542047,0.1621841063242892,0.5234985597375035,2
5,0,10.0,-0.9671682133021615,0.6484261495192067,-0.02540558022497649,0.5367498071443688,2
5,1,10.0,-0.9725233801948386,0.8407605720636603,0.013847190041219086,0.521883416274335,2
5,1,3.0,-1.0006792091541654,0.9040447362281037,0.0541113641439589,0.5856626953820956,2
5,1,30.0,-1.0041590828013776,0.8108973180312564,-0.05299815783033751,0.445989803809114,2
15,0,300.0,-1.0163372380198756,0.5432704001200073,-0.08637267886790775,0.15879632026711799,2
5,0,30.0,-1.049817469486004,0.6814990110238577,-0.056005441688719564,0.4618416807350765,2
5,1,1.0,-1.0569208550936966,0.9546437685504499,0.06415072523448782,0.6243991466118806,2
10,0,300.0,-1.0799193771155453,0.48085021197552014,-0.032055662158607445,0.13447199559894288,2
5,1,100.0,-1.0904227174203072,0.7989755266360212,-0.1262846505004195,0.33724049623427294,2
5,1,0.1,-1.1189995342444878,0.9990161301478754,0.06510027365717866,0.6527933018163273,2
5,1,0.01,-1.1280452316000595,1.0051926162737896,0.06489890647598036,0.6563638444247987,2
5,1,0.001,-1.1289901092119383,1.0058358330611898,0.06487456232195013,0.6567306984460544,2
5,1,0.0001,-1.1290850170390567,1.0059004225040455,0.0648720841197603,0.6567674852775444,2
15,1,3.0,-1.135303759971741,0.09218835404975279,-0.01841775630888512,0.7578346170713024,2
15,1,1000.0,-1.1472860574100823,0.4570359894784991,-0.022086984027044253,0.10158550981114932,2
5,0,100.0,-1.260078656345183,0.6038599064538979,-0.08047320283068787,0.3159411285950898,2
10,1,1000.0,-1.261833453969675,0.34053186995405527,0.02413584517300843,0.06764413577619792,2
10,1,3.0,-1.2816586050692693,0.248193710168765,0.10188135679891075,0.6792353412600529,2
5,1,300.0,-1.30455555983171,0.650578159567066,-0.16595680976885663,0.21563343840686416,2
15,0,1.0,-1.3595976865901396,0.14045157831043853,0.10123304225280176,0.6442839360412593,2
15,0,1000.0,-1.5154695189091902,0.21393636135649663,-0.10663547110606429,0.07530380901594558,2
15,1,1.0,-1.5459542843117795,0.23194540332019775,-0.058964721134118256,0.9751350820921896,2
10,0,1000.0,-1.6692190778305462,0.06963064556944265,-0.05400690032270214,0.06008260275208722,2
5,0,300.0,-1.7597224382798553,0.25390043485843905,-0.09223760490107295,0.1708354300921084,2
5,1,1000.0,-1.8582748968985183,0.14695487537446805,-0.18405518622823225,0.09975969234844215,2
15,0,0.1,-2.0978926032002576,0.6522307169534556,0.03261578975181274,0.8503425724837984,2
15,0,0.01,-2.266131972984006,0.7912664215256731,0.024252462985895465,0.8936608490128098,2
15,0,0.001,-2.2851988875247695,0.8073271732678273,0.023405696654625385,0.8984793986013435,2
15,0,0.0001,-2.2871310980237585,0.8089578827686275,0.023320924021672247,0.8989666782414796,2
5,0,1000.0,-2.4159656424372637,0.29050220384115866,-0.09741314977992363,0.06658936111845601,2
15,1,0.1,-2.4803431181021294,0.4912134871982943,-0.09987147181417338,1.2846266368699975,2
10,1,1.0,-2.688991992306117,1.3390674036491683,0.04449067789529549,0.9847549856476057,2
15,1,0.01,-2.7690860336485867,0.6372214008466901,-0.10780231579185601,1.3543203545826241,2
15,1,0.001,-2.805512044462784,0.6579386730959289,-0.10871016660710396,1.362553404646667,2
15,1,0.0001,-2.809253711813395,0.6600938505453415,-0.10880234066529712,1.3633927284425242,2
10,1,0.1,-10.208039912415066,8.647265526950902,0.08471076816101131,1.9166445487149915,2
10,1,0.01,-15.543565498879204,13.958099013365889,0.10864380285211352,2.4049983705430296,2
10,1,0.001,-16.470393058350254,14.882415061296419,0.1115448738519384,2.482998643110429,2
10,1,0.0001,-16.570179860519637,14.981950282725203,0.1118395684223653,2.491294869584479,2
