var,lon,mode,lag,corr,abs_corr
so,W60p0,1,15,0.6874879938673216,0.6874879938673216
thetao,W60p0,2,6,-0.6870443248288681,0.6870443248288681
thetao,W10p0,1,13,-0.6851693551675508,0.6851693551675508
thetao,W10p0,1,17,-0.6845559855469082,0.6845559855469082
thetao,W60p0,2,14,-0.6840420829748396,0.6840420829748396
so,W60p0,1,16,0.68368231392431,0.68368231392431
so,W60p0,1,12,0.683334676678712,0.683334676678712
thetao,W10p0,1,3,-0.6830224413235009,0.6830224413235009
thetao,W10p0,1,12,-0.6828138559495218,0.6828138559495218
so,W30p0,1,23,0.6822207109618521,0.6822207109618521
thetao,W10p0,1,1,-0.6817350535406735,0.6817350535406735
thetao,W60p0,2,10,-0.6813170014200768,0.6813170014200768
thetao,W60p0,2,7,-0.6789605989060674,0.6789605989060674
so,W60p0,1,19,0.6770350045153486,0.6770350045153486
thetao,W10p0,1,0,-0.6767339535261027,0.6767339535261027
thetao,W10p0,1,4,-0.6755223857811955,0.6755223857811955
thetao,W60p0,2,3,-0.674910927501575,0.674910927501575
thetao,W10p0,4,13,-0.6725650376535792,0.6725650376535792
so,W40p0,2,23,0.671430351878511,0.671430351878511
thetao,W60p0,2,8,-0.671430258985925,0.671430258985925
so,W60p0,1,23,0.6710994880996843,0.6710994880996843
so,W10p0,1,12,-0.6701439139875343,0.6701439139875343
thetao,W10p0,1,6,-0.6697232536984744,0.6697232536984744
so,W10p0,1,18,-0.6686732973630226,0.6686732973630226
so,W10p0,1,13,-0.6671672520307813,0.6671672520307813
thetao,W20p0,2,12,-0.6670818849499983,0.6670818849499983
thetao,W60p0,2,4,-0.6666860002411965,0.6666860002411965
thetao,W20p0,2,17,-0.6664099596474327,0.6664099596474327
thetao,W10p0,2,16,-0.6663840452689379,0.6663840452689379
thetao,W10p0,1,24,-0.6661421708220643,0.6661421708220643
so,W10p0,1,16,-0.6658912640143249,0.6658912640143249
so,W40p0,2,22,0.6657884255647456,0.6657884255647456
thetao,W20p0,2,20,-0.665556110309352,0.665556110309352
so,W60p0,1,17,0.6650851489761461,0.6650851489761461
thetao,W20p0,2,6,-0.6641716794279736,0.6641716794279736
thetao,W20p0,2,18,-0.6633674954565768,0.6633674954565768
so,W10p0,1,17,-0.6627420356242878,0.6627420356242878
thetao,W10p0,1,16,-0.6627352526481084,0.6627352526481084
thetao,W10p0,4,10,-0.6626523426898053,0.6626523426898053
thetao,W20p0,2,1,-0.661963075493667,0.661963075493667
thetao,W10p0,1,7,-0.6616629332255953,0.6616629332255953
so,W10p0,1,14,-0.661565823225983,0.661565823225983
so,W40p0,2,24,0.6615230551973207,0.6615230551973207
thetao,W60p0,2,9,-0.6611942430594326,0.6611942430594326
thetao,W10p0,1,14,-0.6609210402939047,0.6609210402939047
so,W60p0,1,20,0.6593718119909188,0.6593718119909188
thetao,W10p0,2,0,-0.6589199600142219,0.6589199600142219
thetao,W20p0,2,24,-0.6587923388237906,0.6587923388237906
thetao,W10p0,1,23,-0.6585528413099253,0.6585528413099253
so,W20p0,1,23,0.6573891173769623,0.6573891173769623
thetao,W30p0,10,22,-0.6572478217368325,0.6572478217368325
so,W30p0,1,25,0.656057450002683,0.656057450002683
thetao,W10p0,1,2,-0.6559876847148415,0.6559876847148415
thetao,W20p0,2,5,-0.6557991229065449,0.6557991229065449
thetao,W60p0,2,2,-0.6556312634928997,0.6556312634928997
so,W30p0,1,24,0.6555435322174425,0.6555435322174425
thetao,W10p0,2,21,-0.6548756224024784,0.6548756224024784
thetao,W10p0,1,5,-0.6537268864521957,0.6537268864521957
thetao,W10p0,6,21,-0.6525857450147092,0.6525857450147092
thetao,W10p0,1,22,-0.65258450009344,0.65258450009344
so,W20p0,1,25,0.6524763201870828,0.6524763201870828
so,W10p0,1,9,-0.6519335856810613,0.6519335856810613
thetao,W10p0,4,9,-0.651373064238001,0.651373064238001
thetao,W20p0,2,11,-0.6512947930622666,0.6512947930622666
