n_features,post_r2,delta_r2
1,0.001102410406341514,
2,0.00890008447620938,0.007797674069867866
3,0.02250209657876534,0.01360201210255596
4,0.023536279279895433,0.001034182701130093
5,0.03289524989365766,0.00935897061376223
6,0.032981715485813634,8.646559215597094e-05
7,0.05414428512291569,0.021162569637102058
8,0.07486387490745106,0.020719589784535364
9,0.0772663222460257,0.0024024473385746425
10,0.07740457314820404,0.00013825090217833846
11,0.09191563257305724,0.014511059424853201
12,0.09921465793863404,0.007299025365576806
13,0.09913794449243263,-7.671344620141518e-05
14,0.11298804772882665,0.013850103236394018
15,0.11507617451835916,0.0020881267895325184
16,0.11636090309275438,0.0012847285743952108
17,0.11789787752696135,0.0015369744342069724
18,0.16962711000345332,0.05172923247649197
19,0.17559985590441984,0.005972745900966525
20,0.17748025070078144,0.0018803947963615952
21,0.1776893560969255,0.00020910539614404922
22,0.1782449293335865,0.000555573236661
23,0.20727750394326394,0.029032574609677453
24,0.2084401801271496,0.001162676183885658
25,0.20919820791076338,0.0007580277836137794
26,0.21033188543071002,0.001133677519946641
27,0.23722206415494262,0.026890178724232605
28,0.255529941687629,0.018307877532686367
29,0.25587892210427743,0.0003489804166484367
30,0.2558818519682978,2.929864020395634e-06
31,0.2757765516840126,0.01989469971571478
32,0.31515581399983916,0.03937926231582656
33,0.33152026981559646,0.016364455815757295
34,0.33220945305081295,0.000689183235216495
35,0.33222872805863424,1.927500782128444e-05
36,0.3322743686937518,4.5640635117583095e-05
37,0.3327042884345034,0.000429919740751572
38,0.3348002467787261,0.0020959583442227148
39,0.33476254282570017,-3.770395302593599e-05
40,0.3373945491755548,0.00263200634985461
41,0.33738766147107124,-6.8877044835380374e-06
42,0.33985600550702977,0.002468344035958525
43,0.3439534677959717,0.004097462288941922
44,0.34774922526053487,0.0037957574645631764
45,0.35962335678615365,0.01187413152561878
46,0.37003354608282935,0.010410189296675698
47,0.370500399141215,0.0004668530583856745
48,0.37805433268887056,0.007553933547655545
49,0.3809602060695181,0.0029058733806475168
50,0.38136337635057804,0.00040317028105996133
51,0.38443844942852523,0.003075073077947188
52,0.3858547448413837,0.0014162954128584815
53,0.3867067792414586,0.0008520344000748636
54,0.39287941908558355,0.006172639844124972
55,0.40161704178087576,0.008737622695292213
56,0.4016256283300652,8.586549189448789e-06
57,0.40401515016212786,0.0023895218320626466
58,0.40411835099567717,0.00010320083354931064
59,0.40433887725157913,0.00022052625590196495
60,0.40505322713913305,0.0007143498875539223
