var,lon,mode,lag,corr,abs_corr
thetao,W60p0,2,0,-0.7765076983996024,0.7765076983996024
so,W20p0,1,21,0.7483282695838926,0.7483282695838926
so,W20p0,1,22,0.747482901815749,0.747482901815749
thetao,W40p0,3,18,-0.7388934076467845,0.7388934076467845
so,W30p0,1,21,0.7324183169461496,0.7324183169461496
so,W20p0,1,20,0.7321671600353101,0.7321671600353101
thetao,W40p0,3,19,-0.7281797493442438,0.7281797493442438
so,W40p0,2,21,0.7260129920834555,0.7260129920834555
so,W20p0,1,18,0.7259086165102028,0.7259086165102028
so,W10p0,2,22,0.7241567992547311,0.7241567992547311
so,W20p0,1,19,0.7218490280741526,0.7218490280741526
thetao,W20p0,2,6,-0.7213243315155319,0.7213243315155319
so,W30p0,2,8,-0.7205728985892328,0.7205728985892328
so,W60p0,1,0,0.7174506907446794,0.7174506907446794
thetao,W20p0,2,7,-0.7173110493212483,0.7173110493212483
thetao,W20p0,2,11,-0.7147263410264995,0.7147263410264995
thetao,W30p0,1,9,-0.7116592835556581,0.7116592835556581
thetao,W20p0,2,9,-0.7105476999852703,0.7105476999852703
thetao,W10p0,1,3,-0.7102132762543837,0.7102132762543837
thetao,W60p0,2,1,-0.7088594603994393,0.7088594603994393
thetao,W10p0,1,4,-0.708798116380822,0.708798116380822
so,W30p0,1,22,0.708411454561153,0.708411454561153
so,W10p0,5,23,0.7075921408441558,0.7075921408441558
so,W40p0,2,22,0.7061694072381263,0.7061694072381263
thetao,W30p0,1,8,-0.7058296719781866,0.7058296719781866
thetao,W30p0,1,10,-0.7053414303899623,0.7053414303899623
so,W20p0,1,17,0.704397717352184,0.704397717352184
so,W60p0,1,19,0.7037795081957915,0.7037795081957915
so,W40p0,1,4,-0.703199976466599,0.703199976466599
so,W40p0,2,23,0.7026320891077013,0.7026320891077013
thetao,W20p0,2,10,-0.7024595564176672,0.7024595564176672
thetao,W30p0,1,7,-0.7024222147804906,0.7024222147804906
thetao,W30p0,1,11,-0.7021992605733658,0.7021992605733658
so,W60p0,1,20,0.7019006887833217,0.7019006887833217
thetao,W30p0,1,6,-0.7015475871994693,0.7015475871994693
