N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
15,1,1000.0,-2.2450833948238564,0.6011454372676626,0.3736906328012228,0.2986612022377432,2
5,0,1000.0,-2.318503821341533,0.744451584078849,0.1482230276410661,0.11030257372328188,2
15,0,1000.0,-2.337148571906926,0.7906310474062521,0.3733749606700581,0.22205742930882374,2
10,0,1000.0,-2.374280030742981,0.7777243446799618,0.18097739664925244,0.17445164505459168,2
15,1,300.0,-2.3783582862282793,0.49842080696786395,0.36059675544944025,0.4697197487748962,2
5,1,1000.0,-2.3785231567453535,0.6813022068668171,0.21321298229378416,0.22954210280496903,2
5,0,300.0,-2.3944732552535535,0.6549540394409692,0.1462375675629003,0.264052982290105,2
10,1,1000.0,-2.4037358962817774,0.7522842920487469,0.26869192619970655,0.26080838433619996,2
15,0,300.0,-2.460170440327059,0.7683860313027171,0.3516046925509223,0.39631303122806183,2
15,1,100.0,-2.5294427857873623,0.2850253075293403,0.33443075010846474,0.5768587430759479,2
15,0,100.0,-2.5578927876573174,0.6024131452980543,0.29866140797332785,0.5192969906168431,2
10,0,300.0,-2.565224574741544,0.7466556381564107,0.17426540696948048,0.3468586095081023,2
5,0,100.0,-2.574482263076304,0.5431149909939195,0.1413192416804632,0.445571353647926,2
5,1,300.0,-2.6022459802603635,0.681882416778018,0.2147115115538702,0.4209074041695687,2
15,0,30.0,-2.6517242979397424,0.18547012040852362,0.1921419192653652,0.6067678228510825,2
10,1,300.0,-2.671992998367849,0.7952916040980968,0.2613875233071605,0.43121672365910524,2
5,0,30.0,-2.7653436154444,0.3611183329820342,0.1301317712429677,0.6036682544163017,2
10,0,100.0,-2.8126307750970794,0.65808366115308,0.15902699372147366,0.49186665075207786,2
5,1,100.0,-2.8440468691491456,0.6720323011522082,0.21851028880352122,0.5679871765138671,2
15,1,30.0,-2.8509851703029607,0.08762647076793773,0.3071327081230066,0.6640709426882527,2
5,0,10.0,-2.8770675879036474,0.20964072147822455,0.11850462737009987,0.6969949492632426,2
15,0,10.0,-2.9281074147086756,0.1941927486021311,0.09993166472932444,0.6756773877321791,2
10,1,100.0,-2.948132425819777,0.8160982985220817,0.24781698055822815,0.5421782688556078,2
5,0,3.0,-3.0220898365188735,0.1363553687442347,0.11299026301974444,0.7660553216966771,2
5,1,30.0,-3.0398385010352618,0.6610878258856336,0.22994279331192255,0.6784794436411831,2
