N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used
30.0,3.0,3.0,-0.07226513886916175,0.3539820592744831,0.440095189803976,0.841155009624472,103.0,25.0,2.0
