N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used
20.0,1.0,30.0,-0.3434325647458819,0.13855642563157977,0.01270568394899324,0.4447584589954507,40.5,26.5,2.0
