var,lon,mode,lag,corr,abs_corr
so,W60p0,1,1,0.7691114449714064,0.7691114449714064
so,W60p0,1,2,0.7669245844819212,0.7669245844819212
so,W60p0,1,8,0.7596291513374791,0.7596291513374791
so,W60p0,1,6,0.7579156984772952,0.7579156984772952
thetao,W10p0,2,16,-0.7577622148170096,0.7577622148170096
thetao,W10p0,2,15,-0.756521029306905,0.756521029306905
so,W40p0,3,0,-0.7544219362043053,0.7544219362043053
so,W60p0,1,3,0.7541864940307483,0.7541864940307483
thetao,W10p0,2,18,-0.7531342682172029,0.7531342682172029
so,W60p0,1,7,0.7499777380271783,0.7499777380271783
so,W10p0,5,16,-0.7492362254362995,0.7492362254362995
thetao,W10p0,2,17,-0.7482381520522184,0.7482381520522184
thetao,W10p0,2,14,-0.7440890373326274,0.7440890373326274
thetao,W10p0,2,19,-0.7436337855411361,0.7436337855411361
thetao,W10p0,1,25,-0.7427263343652512,0.7427263343652512
thetao,W20p0,9,3,-0.7423892480917517,0.7423892480917517
thetao,W60p0,2,0,-0.7408605075672164,0.7408605075672164
thetao,W40p0,3,0,0.7393371460060287,0.7393371460060287
so,W60p0,1,4,0.7389078510337288,0.7389078510337288
so,W60p0,1,5,0.7381662780907077,0.7381662780907077
thetao,W20p0,3,25,-0.7379842812652285,0.7379842812652285
so,W60p0,1,0,0.7370558479761915,0.7370558479761915
so,W10p0,5,21,-0.7348414127671308,0.7348414127671308
so,W10p0,5,18,-0.73363585428373,0.73363585428373
thetao,W10p0,1,24,-0.7335549719397241,0.7335549719397241
so,W30p0,1,4,-0.7333268444353326,0.7333268444353326
so,W10p0,5,20,-0.730497479721537,0.730497479721537
so,W30p0,1,3,-0.7300397168834745,0.7300397168834745
so,W30p0,1,5,-0.7295147868121381,0.7295147868121381
thetao,W10p0,1,23,-0.7286444676133608,0.7286444676133608
thetao,W20p0,3,24,-0.728439398120017,0.728439398120017
so,W60p0,1,9,0.7282387328338075,0.7282387328338075
thetao,W10p0,2,20,-0.7275463525068866,0.7275463525068866
thetao,W20p0,9,2,-0.7274859544225993,0.7274859544225993
so,W10p0,5,15,-0.7273513253116661,0.7273513253116661
thetao,W20p0,3,23,-0.7245820338062019,0.7245820338062019
thetao,W10p0,1,22,-0.7240752475723025,0.7240752475723025
so,W10p0,8,24,0.7233824285202723,0.7233824285202723
thetao,W10p0,1,21,-0.7232750621824976,0.7232750621824976
thetao,W20p0,4,25,-0.7231469915185836,0.7231469915185836
thetao,W20p0,3,20,-0.7222252348748212,0.7222252348748212
so,W60p0,1,11,0.7214922647939925,0.7214922647939925
thetao,W20p0,9,4,-0.7214523856560944,0.7214523856560944
thetao,W20p0,3,22,-0.719464165805773,0.719464165805773
so,W10p0,8,25,0.7190783788459377,0.7190783788459377
thetao,W10p0,1,18,-0.7189564484708576,0.7189564484708576
thetao,W20p0,3,21,-0.7185122345221222,0.7185122345221222
thetao,W10p0,1,20,-0.7184802663428753,0.7184802663428753
so,W10p0,5,23,-0.7184599096237014,0.7184599096237014
thetao,W20p0,3,19,-0.7180922802753628,0.7180922802753628
so,W10p0,5,17,-0.7172643382446985,0.7172643382446985
thetao,W10p0,1,16,-0.7167629712471768,0.7167629712471768
thetao,W10p0,1,19,-0.7164573379426038,0.7164573379426038
thetao,W10p0,1,15,-0.7156805667181052,0.7156805667181052
thetao,W10p0,2,21,-0.7153660311595175,0.7153660311595175
thetao,W10p0,1,17,-0.7151084499493067,0.7151084499493067
so,W10p0,5,19,-0.7147182412899613,0.7147182412899613
thetao,W20p0,3,18,-0.7146878676554363,0.7146878676554363
thetao,W10p0,2,13,-0.7141568528754707,0.7141568528754707
so,W30p0,9,16,0.7139127102550227,0.7139127102550227
so,W20p0,10,20,-0.7137110846374524,0.7137110846374524
thetao,W30p0,4,24,0.7134942108637559,0.7134942108637559
thetao,W30p0,4,25,0.7126691793274842,0.7126691793274842
thetao,W30p0,4,20,0.7125975485268571,0.7125975485268571
so,W60p0,1,10,0.7114143903209942,0.7114143903209942
thetao,W30p0,4,23,0.71036657594326,0.71036657594326
thetao,W20p0,3,17,-0.7091981740542928,0.7091981740542928
thetao,W10p0,2,3,-0.7080994817758947,0.7080994817758947
thetao,W20p0,9,1,-0.7075842220382869,0.7075842220382869
so,W20p0,10,16,-0.7058685285671922,0.7058685285671922
thetao,W40p0,5,25,0.7053744837983018,0.7053744837983018
thetao,W10p0,2,25,-0.7050408281968248,0.7050408281968248
thetao,W30p0,3,24,0.7043820332198026,0.7043820332198026
thetao,W20p0,9,5,-0.7040383026461629,0.7040383026461629
thetao,W10p0,2,4,-0.7038636354294627,0.7038636354294627
thetao,W30p0,3,25,0.7032324233955753,0.7032324233955753
thetao,W10p0,2,11,-0.7028613210495243,0.7028613210495243
thetao,W10p0,2,24,-0.7024042455323946,0.7024042455323946
thetao,W10p0,2,23,-0.7021636365712796,0.7021636365712796
thetao,W20p0,3,16,-0.702049461565613,0.702049461565613
thetao,W10p0,2,12,-0.70066358298562,0.70066358298562
thetao,W10p0,1,14,-0.7006567490975545,0.7006567490975545
thetao,W30p0,4,19,0.6994171615937481,0.6994171615937481
thetao,W30p0,6,25,-0.6989465644609105,0.6989465644609105
thetao,W20p0,9,0,-0.6984451660544556,0.6984451660544556
