k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.3164494335250685,0.5625533704827642,-0.3954565976036315,0.3097337278592169,2,so W40p0 EOF3 lag17,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r11i1p1f1
2,0.445345972445793,0.6673607786404631,-0.630172530235785,-0.32054754542137365,"0,18",so W10p0 EOF10 lag10 | thetao W30p0 EOF5 lag9,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r11i1p1f1
3,0.5505036251362208,0.7419731835851864,-0.5302539904559878,-0.11528855611441105,"0,4,18",so W10p0 EOF10 lag10 | so W60p0 EOF7 lag20 | thetao W30p0 EOF5 lag9,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r11i1p1f1
