year,amoc_true,amoc_pred,is_used,is_train,is_test,split_year,alpha,test_r2,model,target,mode,features
1962,18.99980926513672,-0.2040034507955558,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1963,19.269207000732422,-0.20657557258684014,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1964,19.592491149902344,-0.02418722840419912,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1965,19.58329200744629,-0.15784103344915257,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1966,19.994096755981445,-0.11822564679556298,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1967,19.800962448120117,-0.13876739520304202,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1968,19.743854522705078,-0.12952009826459923,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1969,19.50449562072754,0.015152343411447321,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1970,19.45922088623047,0.054659971268983906,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1971,19.011125564575195,-0.023698143199665372,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1972,19.041309356689453,-0.055156957442109786,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1973,19.482938766479492,0.01862602546513038,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1974,19.383024215698242,-0.10661090095818403,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1975,19.859834671020508,-0.022245196360716993,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1976,19.632902145385742,-0.13211044734188915,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1977,19.594974517822266,-0.06298528696494968,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1978,19.771026611328125,-0.09490760839041262,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1979,19.551292419433594,-0.01956088283544455,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1980,19.708049774169922,-0.01667718582417014,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1981,19.408164978027344,0.07125508855641224,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1982,19.312320709228516,0.012999953711734354,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1983,19.23838233947754,0.0653153735071304,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1984,19.072355270385742,0.0680016584609182,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1985,19.175195693969727,0.0864233875296467,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1986,19.333261489868164,0.03539106701351085,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1987,19.40023422241211,0.045142630286913336,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1988,19.05224609375,0.05903004088589412,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1989,19.36518669128418,0.21122970257207402,True,True,False,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1990,19.257854461669922,0.25094844406997513,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1991,19.012956619262695,0.08881939899392916,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1992,18.704307556152344,-0.04045194914322283,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1993,18.963653564453125,-0.0007275352640772059,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1994,18.88822364807129,-0.094226350316787,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1995,19.152498245239258,-0.21661362262385875,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1996,19.211509704589844,-0.04945714016516515,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1997,19.103116989135742,-0.16815351806794776,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1998,18.87315559387207,-0.07332972121353154,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
1999,18.772541046142578,0.17359508863781972,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2000,18.76506233215332,0.07945427466110286,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2001,18.927793502807617,0.18054118911140996,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
2002,18.987016677856445,0.05270027427107128,True,False,True,1989,10.0,-1.1904194797240977,MPI-ESM1-2-LR,AMOC_45N_ensmean,ensmean,so W60p0 EOF1 lag1
