n_features,post_r2,delta_r2
1,0.023549305051386415,
2,0.023757387298623978,0.00020808224723756208
3,0.03178377419752687,0.008026386898902893
4,0.05244188135454053,0.02065810715701366
5,0.05380066361196301,0.001358782257422475
6,0.06826492624909541,0.014464262637132408
7,0.08569180066783377,0.01742687441873836
8,0.1087483059586265,0.023056505290792728
9,0.10895316765493346,0.00020486169630695716
10,0.11312600717421406,0.004172839519280602
11,0.1246576105324173,0.011531603358203246
12,0.13145361777270803,0.0067960072402907246
13,0.1514789596414804,0.02002534186877236
14,0.1964889745991527,0.04501001495767232
15,0.22186393669999604,0.025374962100843335
16,0.2516821379308182,0.029818201230822128
17,0.2615290879944011,0.009846950063582938
18,0.26254056945446624,0.0010114814600651334
19,0.27039326572167965,0.00785269626721341
20,0.2846732621036243,0.01427999638194466
21,0.30109963800844464,0.016426375904820323
22,0.30119159160888764,9.19536004430066e-05
23,0.3026287410753463,0.001437149466458676
24,0.30985878408785117,0.00723004301250485
25,0.312043601543471,0.002184817455619825
26,0.3125372864973168,0.0004936849538458299
27,0.31734872282947435,0.004811436332157526
28,0.3254908642925468,0.008142141463072461
29,0.3338213532777642,0.008330488985217377
30,0.33886356707372256,0.005042213795958372
31,0.3395686887009457,0.0007051216272231375
32,0.3397650689211701,0.00019638022022439028
33,0.34285395649959427,0.003088887578424182
34,0.34307264531001525,0.000218688810420975
35,0.34548115818350045,0.0024085128734852024
36,0.3724759408330717,0.026994782649571225
37,0.37287514439356595,0.00039920356049427674
38,0.37416986077271897,0.0012947163791530159
39,0.3741705570923549,6.963196359510704e-07
40,0.37883640382221206,0.004665846729857148
41,0.3881897335656087,0.009353329743396643
42,0.39533150590773514,0.007141772342126429
43,0.39608612448134295,0.0007546185736078126
44,0.4254732741133719,0.02938714963202893
45,0.4293212976863373,0.003848023572965431
46,0.43094561418507693,0.0016243164987396197
47,0.43448701668174483,0.0035414024966679003
48,0.43450542229109246,1.8405609347627028e-05
49,0.4362187867298063,0.001713364438713838
50,0.4379261643446265,0.0017073776148202047
51,0.4379077875432832,-1.8376801343311655e-05
52,0.44869357524213005,0.01078578769884686
53,0.45504807860973195,0.006354503367601905
54,0.45790451197896953,0.0028564333692375765
55,0.45956048235339597,0.001655970374426441
56,0.46296566989399757,0.0034051875406015952
57,0.46363392306622975,0.0006682531722321805
58,0.4690149986219294,0.005381075555699666
59,0.47094157878393106,0.0019265801620016454
60,0.4751340188924218,0.004192440108490736
