n_features,post_r2,delta_r2
1,0.0009189985685658097,
2,0.002782642553850523,0.001863643985284713
3,0.0032791742820177383,0.0004965317281672155
4,0.003959504666709135,0.0006803303846913966
5,0.008865943179915958,0.004906438513206823
6,0.021997452209331803,0.013131509029415844
7,0.027045416065648697,0.005047963856316895
8,0.033188055772848224,0.0061426397071995265
9,0.049938404676872605,0.01675034890402438
10,0.0583222533727884,0.008383848695915797
11,0.06925848600258044,0.010936232629792042
12,0.07065854182153897,0.0014000558189585233
13,0.07687431002156997,0.006215768200031002
14,0.07695470767938828,8.039765781830965e-05
15,0.08536312341225571,0.008408415732867436
16,0.08537630301832577,1.3179606070057304e-05
17,0.08545127221090576,7.49691925799878e-05
18,0.1223197994692854,0.036868527258379635
19,0.12356232459037242,0.0012425251210870236
20,0.12427906869600225,0.0007167441056298296
21,0.12782973941989273,0.003550670723890481
22,0.13264674982456404,0.004817010404671307
23,0.13292169505832985,0.0002749452337658109
24,0.13355287284274675,0.0006311777844169031
25,0.13648498303310985,0.002932110190363102
26,0.14156886019707415,0.005083877163964301
27,0.14249437547429777,0.0009255152772236208
28,0.14323164186747794,0.0007372663931801693
29,0.1464763096049787,0.0032446677375007615
30,0.14648445392046094,8.14431548223915e-06
31,0.14894466511212645,0.0024602111916655067
32,0.16337475889630437,0.014430093784177922
33,0.16474140349952127,0.0013666446032168933
34,0.16521415279378726,0.000472749294265995
35,0.16523863313937004,2.4480345582778007e-05
36,0.1748237063175231,0.009585073178153047
37,0.1749033012900424,7.959497251930348e-05
38,0.17490533029037858,2.0290003361900233e-06
39,0.19390569364788846,0.019000363357509875
40,0.19553690992965034,0.0016312162817618825
41,0.2006565868074105,0.00511967687776016
42,0.20269154378495657,0.0020349569775460763
43,0.2042553437809398,0.0015637999959832172
44,0.20562739514005812,0.0013720513591183314
45,0.2056582124843307,3.081734427257121e-05
46,0.21221533660536185,0.006557124121031155
47,0.21568104671392052,0.003465710108558673
48,0.216031199407833,0.0003501526939124755
49,0.2233032090089676,0.00727200960113461
50,0.22700777352256019,0.0037045645135925787
51,0.22789537419194594,0.0008876006693857574
52,0.22817866929800845,0.00028329510606250885
53,0.22927357522840885,0.0010949059304004027
54,0.22923130674058723,-4.22684878216284e-05
55,0.2339128585116942,0.004681551771106962
56,0.235555386853177,0.0016425283414828185
57,0.2401294303909287,0.004574043537751704
58,0.24114867396679074,0.0010192435758620277
59,0.24116618737176798,1.7513404977242963e-05
60,0.24167458046181378,0.0005083930900458
