alpha,mean_cv_r2,std_cv_r2,n_folds_used
300.0,-0.2028214815525089,0.21828003469541074,3
100.0,-0.20922545467672435,0.2280819632446844,3
70.0,-0.21437882559086519,0.23317858907130856,3
60.0,-0.2174594945705771,0.23571972016887988,3
50.0,-0.22196224291036729,0.23900779134685995,3
40.0,-0.2290178528468343,0.24349197816622517,3
30.0,-0.24127116409514152,0.25018989976072115,3
10.0,-0.34030693587531285,0.29621198315844505,3
5.0,-0.46663493318521504,0.3575512257692041,3
4.0,-0.5194501458507681,0.3840431537389989,3
3.0,-0.5948521536741874,0.42265005743807343,3
1.0,-0.9029755651257713,0.589732793477321,3
0.3,-1.1335872010741426,0.7218952049097965,3
0.1,-1.225122019876948,0.7752322437887884,3
0.03,-1.2609236678672289,0.7961659955145248,3
0.01,-1.2715537706835995,0.8023870309698594,3
