n_features,post_r2,delta_r2
1,0.1273832068153612,
2,0.17084910530838882,0.04346589849302762
3,0.17324360775854897,0.002394502450160152
4,0.17162729826453982,-0.0016163094940091494
5,0.24759003787913836,0.07596273961459854
6,0.2514322748493729,0.0038422369702345582
7,0.3504197085677382,0.09898743371836527
8,0.39313579233791374,0.04271608377017555
9,0.4105170886039654,0.01738129626605167
10,0.41568970197442634,0.005172613370460932
11,0.421283117879547,0.005593415905120636
12,0.42332706098449113,0.002043943104944157
13,0.429747782998824,0.006420722014332858
14,0.43483906625175617,0.005091283252932177
15,0.4481636104137162,0.01332454416196005
16,0.4484260888495175,0.0002624784358012944
17,0.45702365193327055,0.008597563083753035
18,0.4573173596207015,0.0002937076874309774
19,0.45957443561345446,0.0022570759927529327
20,0.46526887150651164,0.0056944358930571815
21,0.47124914909306015,0.00598027758654851
22,0.5014548265545653,0.030205677461505154
23,0.5034640200697192,0.0020091935151539397
24,0.503885731245539,0.00042171117581979445
25,0.5037130417859677,-0.0001726894595713846
26,0.5030258835281227,-0.0006871582578449331
27,0.5048519390964026,0.0018260555682798607
28,0.5241744202685288,0.019322481172126205
29,0.5241447457271919,-2.9674541336843774e-05
30,0.5272629085506874,0.0031181628234954184
31,0.5269502695451058,-0.0003126390055815387
32,0.5291431241172053,0.0021928545720995007
33,0.5284307082749643,-0.000712415842241021
34,0.5283628571012104,-6.78511737538523e-05
35,0.5283401413186497,-2.2715782560744913e-05
36,0.5281104393174172,-0.0002297020012325124
37,0.5274028990494946,-0.000707540267922635
38,0.537546082829556,0.010143183780061404
39,0.5413200721434959,0.0037739893139399072
40,0.5566014929514782,0.015281420807982338
41,0.5568406928032893,0.00023919985181108938
42,0.5571494942595174,0.00030880145622813604
43,0.5569470742656322,-0.0002024199938852611
44,0.558816302175096,0.0018692279094638664
45,0.5798944701171873,0.021078167942091275
46,0.5802061273132082,0.00031165719602088693
47,0.5990589204145769,0.01885279310136867
48,0.599151174650375,9.22542357981726e-05
49,0.6004629547612927,0.001311780110917704
50,0.6552639526573901,0.05480099789609738
51,0.6566945261326387,0.0014305734752485533
52,0.6634894406702616,0.006794914537622931
53,0.6941326967493733,0.03064325607911167
54,0.6939402992401544,-0.00019239750921884458
55,0.6948576473601649,0.0009173481200104305
56,0.7029920498564681,0.008134402496303261
57,0.7091042270653904,0.00611217720892232
58,0.7103016187636653,0.001197391698274819
59,0.710289311017124,-1.2307746541262432e-05
60,0.7175998476388533,0.007310536621729313
