k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.5624911658599197,0.7500129733439006,-0.3850527585184287,0.71062564570859,0,thetao W40p0 EOF3 lag0,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r7i1p1f1
2,0.6025422034530408,0.7762456462219802,-0.6676978639567108,0.6427808927356016,"0,41",thetao W40p0 EOF3 lag0 | thetao W40p0 EOF3 lag14,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r7i1p1f1
3,0.6254601804153064,0.7908654442697551,-0.01415072013789409,0.7032129233601274,"0,36,41",thetao W40p0 EOF3 lag0 | so W30p0 EOF2 lag0 | thetao W40p0 EOF3 lag14,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r7i1p1f1
