n,feature,score,curve_r2
1,so W60p0 EOF1 lag0,,0.1407428439180776
2,so W60p0 EOF1 lag1,,0.2055113309551098
3,so W10p0 EOF2 lag1,,0.4317028281941966
4,so W40p0 EOF2 lag19,,0.5676746031833196
5,so W40p0 EOF2 lag18,,0.6306195151192133
6,thetao W10p0 EOF1 lag16,,0.6325700712317501
7,thetao W40p0 EOF6 lag2,,0.6524713526962238
8,so W10p0 EOF2 lag0,,0.6510700740220217
9,so W40p0 EOF2 lag17,,0.6661320482241561
10,thetao W20p0 EOF1 lag19,,0.6907559463132178
