n,feature,score,curve_r2
1,so W60p0 EOF1 lag0,,0.0781153017840291
2,so W40p0 EOF2 lag0,,0.0869990774084851
3,thetao W40p0 EOF3 lag0,,0.3199820476411359
4,so W60p0 EOF1 lag1,,0.3188957788672847
5,so W40p0 EOF2 lag1,,0.3696948876029359
6,thetao W60p0 EOF3 lag18,,0.3698479488165246
7,so W20p0 EOF2 lag2,,0.3697849843007145
8,so W20p0 EOF2 lag3,,0.3943072038124626
9,thetao W60p0 EOF3 lag17,,0.3982419829713756
10,so W40p0 EOF2 lag2,,0.4203665710634507
