n_features,post_r2,delta_r2
1,0.14162616711659692,
2,0.3484280376456902,0.20680187052909327
3,0.3537328304304904,0.005304792784800227
4,0.3773255664989531,0.023592736068462683
5,0.49251928173603454,0.11519371523708144
6,0.49624000182792627,0.003720720091891727
7,0.49427301891004116,-0.0019669829178851073
8,0.5165242812900591,0.022251262380017955
9,0.5177575138901707,0.0012332326001115446
10,0.5213838232607968,0.003626309370626135
11,0.5211920422784031,-0.00019178098239369668
12,0.5249112123786799,0.0037191701002767807
13,0.6302190128995812,0.10530780052090127
14,0.631837851873905,0.0016188389743237996
15,0.6304621421103411,-0.001375709763563826
16,0.6333630866118782,0.002900944501537106
17,0.6578808053585488,0.024517718746670525
18,0.6607898865866867,0.002909081228137933
19,0.6618150394403238,0.0010251528536371346
20,0.6892794931431789,0.027464453702855107
21,0.6877781073719349,-0.0015013857712440348
22,0.6936538437299882,0.005875736358053274
23,0.695245047924155,0.0015912041941668065
24,0.6961797688505342,0.0009347209263792511
25,0.6949986398311179,-0.0011811290194163604
26,0.7118906555049351,0.016892015673817262
27,0.7123997723049563,0.0005091168000211921
28,0.7120594970168013,-0.00034027528815505637
29,0.7406865593159093,0.028627062299108053
30,0.7466105830245502,0.005924023708640869
31,0.7604786853969019,0.013868102372351698
32,0.7643791044331721,0.003900419036270253
33,0.765509124705824,0.001130020272651855
34,0.7842089121678852,0.018699787462061246
35,0.7915336485025666,0.0073247363346813366
36,0.7962038153734767,0.004670166870910153
37,0.7961484319692745,-5.538340420219168e-05
38,0.7964087173835898,0.00026028541431522
39,0.7983995031850171,0.0019907858014273083
40,0.7984035052861211,4.0021011040725085e-06
41,0.7993731260594019,0.0009696207732807771
42,0.7995416421609992,0.00016851610159729358
43,0.8106385116199288,0.011096869458929626
44,0.8106064724259394,-3.2039193989419346e-05
45,0.8215034163870354,0.010896943961095973
46,0.823414866230618,0.0019114498435826022
47,0.8238835819960654,0.0004687157654473806
48,0.8260424672557158,0.002158885259650467
49,0.830204408341962,0.004161941086246124
50,0.8309121144779165,0.0007077061359545
51,0.8315336107050274,0.0006214962271109403
52,0.8456651523331815,0.01413154162815411
53,0.8540779051767371,0.008412752843555582
54,0.862858679722676,0.008780774545938952
55,0.8661033836556044,0.0032447039329283056
56,0.871772858458052,0.005669474802447616
57,0.873852495822667,0.002079637364615028
58,0.8747737032881593,0.0009212074654922908
59,0.8754514777626093,0.0006777744744500547
60,0.8913670945763925,0.015915616813783173
