var,lon_tag,mode,lag,corr,abs_corr
so,W10p0,3,12,-0.5589212198134221,0.5589212198134221
so,W10p0,3,11,-0.5512357527804786,0.5512357527804786
so,W60p0,10,19,0.5397290683062629,0.5397290683062629
thetao,W10p0,2,13,-0.5338926788944209,0.5338926788944209
thetao,W60p0,2,12,0.5324078599751414,0.5324078599751414
thetao,W10p0,2,12,-0.5256543232158057,0.5256543232158057
thetao,W60p0,2,11,0.5243291221234714,0.5243291221234714
thetao,W60p0,2,9,0.5235056769168034,0.5235056769168034
so,W60p0,10,20,0.5205334008338133,0.5205334008338133
so,W60p0,2,17,0.519108973829998,0.519108973829998
so,W10p0,3,13,-0.517877202179844,0.517877202179844
thetao,W60p0,2,8,0.5172668084080687,0.5172668084080687
so,W60p0,10,18,0.5162481854467336,0.5162481854467336
thetao,W60p0,2,13,0.5111227662585743,0.5111227662585743
thetao,W60p0,2,10,0.5068600318401065,0.5068600318401065
thetao,W60p0,2,14,0.5055178932658786,0.5055178932658786
thetao,W60p0,2,7,0.5040015817316066,0.5040015817316066
thetao,W10p0,2,11,-0.5019117128786439,0.5019117128786439
so,W10p0,3,10,-0.49325205164383185,0.49325205164383185
thetao,W40p0,4,11,0.49096003353998036,0.49096003353998036
thetao,W20p0,5,5,0.49021010290492023,0.49021010290492023
thetao,W30p0,5,7,-0.4850127444941005,0.4850127444941005
thetao,W10p0,2,7,-0.47908109319225234,0.47908109319225234
thetao,W60p0,2,15,0.4780985269979845,0.4780985269979845
so,W60p0,2,16,0.47739990022629986,0.47739990022629986
thetao,W30p0,5,1,-0.47337596141988425,0.47337596141988425
so,W10p0,3,17,-0.47200450589481996,0.47200450589481996
thetao,W40p0,4,17,0.4701371973895199,0.4701371973895199
so,W30p0,2,12,0.46591238522863826,0.46591238522863826
thetao,W10p0,2,10,-0.4650893509488441,0.4650893509488441
thetao,W60p0,2,1,0.4638512836170464,0.4638512836170464
thetao,W10p0,2,14,-0.4630593488611443,0.4630593488611443
thetao,W10p0,2,8,-0.4623472041647556,0.4623472041647556
thetao,W60p0,2,6,0.45833683001665665,0.45833683001665665
thetao,W40p0,4,10,0.45814277987811425,0.45814277987811425
so,W10p0,3,14,-0.4578286117153489,0.4578286117153489
thetao,W40p0,4,16,0.4570974863920689,0.4570974863920689
thetao,W60p0,5,3,-0.4569468859720115,0.4569468859720115
so,W60p0,10,17,0.4568731612115395,0.4568731612115395
thetao,W20p0,5,4,0.4551918355458328,0.4551918355458328
thetao,W30p0,5,0,-0.45476789559332054,0.45476789559332054
thetao,W40p0,4,4,0.45423409259071934,0.45423409259071934
thetao,W30p0,5,6,-0.45406593380219035,0.45406593380219035
so,W10p0,3,16,-0.4537878387610068,0.4537878387610068
thetao,W10p0,2,9,-0.4536082293996385,0.4536082293996385
thetao,W10p0,2,6,-0.45222184702036455,0.45222184702036455
thetao,W60p0,3,17,0.4512216174528791,0.4512216174528791
thetao,W30p0,5,8,-0.4482389666225162,0.4482389666225162
so,W10p0,1,1,-0.44724082158950207,0.44724082158950207
thetao,W10p0,2,2,-0.4471771406768067,0.4471771406768067
so,W30p0,4,11,-0.4461612862638131,0.4461612862638131
so,W10p0,3,9,-0.44463849994030025,0.44463849994030025
thetao,W40p0,4,12,0.44458551517819295,0.44458551517819295
so,W40p0,4,16,-0.44435612584959727,0.44435612584959727
so,W10p0,3,18,-0.44342886778684487,0.44342886778684487
thetao,W10p0,2,1,-0.44199269441212174,0.44199269441212174
thetao,W40p0,4,5,0.4404175248888108,0.4404175248888108
so,W40p0,6,20,0.4401396841645042,0.4401396841645042
so,W60p0,4,20,0.4397794101017231,0.4397794101017231
thetao,W60p0,2,2,0.4394077000809694,0.4394077000809694
thetao,W10p0,2,5,-0.439214677733567,0.439214677733567
so,W60p0,2,18,0.43822360133692617,0.43822360133692617
thetao,W60p0,2,16,0.4377177912572823,0.4377177912572823
so,W60p0,2,15,0.43686993659876355,0.43686993659876355
so,W10p0,1,2,-0.435732343980048,0.435732343980048
thetao,W20p0,5,6,0.43273222146118767,0.43273222146118767
so,W20p0,2,7,-0.43174876204828155,0.43174876204828155
so,W30p0,3,16,0.431236360808065,0.431236360808065
so,W40p0,4,17,-0.43037454148875054,0.43037454148875054
so,W30p0,3,20,0.43010155603322014,0.43010155603322014
thetao,W30p0,5,5,-0.429617504108134,0.429617504108134
so,W30p0,4,12,-0.42954711729847395,0.42954711729847395
thetao,W60p0,5,4,-0.42883015657510143,0.42883015657510143
so,W10p0,3,15,-0.42813437382537006,0.42813437382537006
so,W60p0,5,0,0.4276326787960039,0.4276326787960039
thetao,W60p0,2,0,0.42707289427884904,0.42707289427884904
thetao,W30p0,5,2,-0.42652829026129935,0.42652829026129935
so,W30p0,4,13,-0.42589875146517764,0.42589875146517764
so,W60p0,2,12,0.42553736366223094,0.42553736366223094
so,W30p0,2,13,0.4232315862199805,0.4232315862199805
thetao,W10p0,2,3,-0.42309920040027615,0.42309920040027615
thetao,W20p0,5,3,0.4204720449295677,0.4204720449295677
so,W30p0,2,11,0.4197950949627188,0.4197950949627188
so,W10p0,1,0,-0.4188491841704748,0.4188491841704748
so,W60p0,10,16,0.4161516760108874,0.4161516760108874
so,W60p0,2,11,0.41606477053664565,0.41606477053664565
thetao,W20p0,5,0,0.4156628069297427,0.4156628069297427
thetao,W60p0,5,2,-0.41459435372806525,0.41459435372806525
so,W60p0,5,1,0.41453421469940416,0.41453421469940416
so,W30p0,4,10,-0.4141638418860291,0.4141638418860291
so,W60p0,5,2,0.4139462123099383,0.4139462123099383
so,W30p0,3,17,0.41353088348947814,0.41353088348947814
thetao,W10p0,2,4,-0.4129772113267883,0.4129772113267883
thetao,W60p0,3,18,0.411400220364182,0.411400220364182
thetao,W30p0,5,10,-0.41113416310627643,0.41113416310627643
so,W20p0,2,8,-0.4093042071489403,0.4093042071489403
so,W60p0,10,12,0.40927316027359517,0.40927316027359517
so,W30p0,3,19,0.40819519606294435,0.40819519606294435
thetao,W20p0,5,1,0.407818478126183,0.407818478126183
