var,lon_tag,mode,lag,corr,abs_corr
thetao,W60p0,1,9,-0.6161920612505891,0.6161920612505891
so,W60p0,1,9,-0.5970615366919598,0.5970615366919598
thetao,W60p0,1,8,-0.5943498683841433,0.5943498683841433
so,W60p0,1,10,-0.5841686491435604,0.5841686491435604
so,W60p0,1,5,-0.5800834483325179,0.5800834483325179
so,W60p0,1,8,-0.579537314276933,0.579537314276933
so,W30p0,1,11,-0.5791283020819332,0.5791283020819332
thetao,W60p0,1,10,-0.5769375089154731,0.5769375089154731
so,W60p0,1,6,-0.5750415460879476,0.5750415460879476
so,W20p0,1,20,-0.5685667052569737,0.5685667052569737
so,W30p0,1,20,-0.5682415182136465,0.5682415182136465
so,W60p0,1,7,-0.5670884070297757,0.5670884070297757
so,W40p0,1,11,-0.5670580220019745,0.5670580220019745
so,W60p0,1,11,-0.5655962945500226,0.5655962945500226
so,W20p0,1,19,-0.5653800577233121,0.5653800577233121
so,W30p0,1,10,-0.5632741455297402,0.5632741455297402
thetao,W60p0,1,7,-0.562064311982626,0.562064311982626
so,W30p0,1,12,-0.5613321312367058,0.5613321312367058
so,W30p0,1,0,-0.5600077751540965,0.5600077751540965
so,W60p0,1,4,-0.5589180653619445,0.5589180653619445
so,W20p0,1,7,-0.558653708372246,0.558653708372246
so,W20p0,1,17,-0.5569047603079887,0.5569047603079887
so,W20p0,1,10,-0.5566794506230014,0.5566794506230014
thetao,W20p0,2,0,-0.5563647852287389,0.5563647852287389
so,W30p0,1,5,-0.5542218287838501,0.5542218287838501
thetao,W60p0,1,6,-0.5536685856001052,0.5536685856001052
so,W20p0,1,8,-0.5532130652816103,0.5532130652816103
so,W20p0,1,9,-0.5525944693299856,0.5525944693299856
so,W20p0,1,0,-0.5522668802500204,0.5522668802500204
so,W20p0,1,1,-0.5521914062512203,0.5521914062512203
so,W20p0,1,11,-0.5512657031704956,0.5512657031704956
so,W20p0,1,18,-0.5496846931324895,0.5496846931324895
so,W30p0,1,4,-0.5488813739368272,0.5488813739368272
thetao,W60p0,1,5,-0.5486938675522659,0.5486938675522659
so,W30p0,1,19,-0.5486327680816098,0.5486327680816098
so,W20p0,1,16,-0.5477720991677009,0.5477720991677009
so,W30p0,1,7,-0.5475604130634133,0.5475604130634133
so,W40p0,1,3,-0.5474419782764758,0.5474419782764758
so,W30p0,1,6,-0.5462072588543615,0.5462072588543615
so,W30p0,1,13,-0.5461215282731761,0.5461215282731761
so,W30p0,1,8,-0.5460253507760129,0.5460253507760129
so,W60p0,1,12,-0.5454825973289805,0.5454825973289805
so,W40p0,1,10,-0.5442455888653195,0.5442455888653195
so,W40p0,1,4,-0.543587964013743,0.543587964013743
so,W20p0,1,12,-0.5433099073160387,0.5433099073160387
so,W40p0,1,12,-0.5432879813352541,0.5432879813352541
so,W20p0,1,6,-0.5429705799157456,0.5429705799157456
so,W30p0,1,18,-0.5427964487714942,0.5427964487714942
so,W30p0,1,15,-0.542155280102515,0.542155280102515
so,W20p0,1,15,-0.5405759179496853,0.5405759179496853
thetao,W60p0,1,4,-0.5404971244147339,0.5404971244147339
so,W20p0,1,2,-0.5399304753079485,0.5399304753079485
so,W30p0,1,1,-0.5396264037064566,0.5396264037064566
thetao,W20p0,2,12,-0.5393078732777884,0.5393078732777884
so,W30p0,1,17,-0.5391662709492933,0.5391662709492933
so,W60p0,1,14,-0.5388517465671758,0.5388517465671758
thetao,W60p0,1,11,-0.5380637596556455,0.5380637596556455
thetao,W20p0,2,1,-0.5371497572710787,0.5371497572710787
so,W10p0,1,18,-0.5349711225348242,0.5349711225348242
so,W30p0,1,9,-0.5343446449375813,0.5343446449375813
so,W10p0,1,19,-0.5341377476686547,0.5341377476686547
so,W40p0,1,9,-0.5335024290669659,0.5335024290669659
so,W30p0,1,16,-0.5334694767348563,0.5334694767348563
so,W20p0,1,3,-0.5324866684193126,0.5324866684193126
so,W20p0,1,13,-0.5322695330360734,0.5322695330360734
so,W60p0,1,13,-0.5316755403372124,0.5316755403372124
so,W20p0,1,5,-0.5315141477695122,0.5315141477695122
so,W60p0,1,16,-0.5301112535651294,0.5301112535651294
so,W20p0,1,14,-0.5299700772790176,0.5299700772790176
so,W30p0,1,2,-0.5299249260746683,0.5299249260746683
thetao,W20p0,2,2,-0.5291707313115709,0.5291707313115709
so,W30p0,1,14,-0.5282084780281183,0.5282084780281183
so,W40p0,1,5,-0.527793729337815,0.527793729337815
so,W10p0,1,20,-0.5271293012130883,0.5271293012130883
so,W30p0,1,3,-0.526368918666769,0.526368918666769
so,W40p0,1,14,-0.5259391969602815,0.5259391969602815
so,W40p0,1,15,-0.5258780464114658,0.5258780464114658
so,W60p0,1,0,-0.5258632593652292,0.5258632593652292
thetao,W20p0,2,3,-0.5257208826564713,0.5257208826564713
so,W10p0,1,11,-0.5256284611232828,0.5256284611232828
thetao,W30p0,6,9,-0.5255912712285877,0.5255912712285877
so,W20p0,1,4,-0.5255133776241108,0.5255133776241108
so,W60p0,1,15,-0.5251424862866565,0.5251424862866565
so,W10p0,1,10,-0.5233217003109104,0.5233217003109104
so,W40p0,1,2,-0.5226858728880984,0.5226858728880984
thetao,W20p0,2,11,-0.5226140705880834,0.5226140705880834
so,W40p0,1,1,-0.521529077128157,0.521529077128157
so,W10p0,1,12,-0.5191286869534822,0.5191286869534822
thetao,W60p0,1,3,-0.5178671694258666,0.5178671694258666
so,W60p0,1,19,-0.5173697067881221,0.5173697067881221
thetao,W30p0,6,3,-0.5172660497700594,0.5172660497700594
so,W60p0,1,3,-0.5168036807835436,0.5168036807835436
so,W40p0,1,0,-0.5164491039420183,0.5164491039420183
thetao,W20p0,2,13,-0.5162876215677186,0.5162876215677186
so,W60p0,1,18,-0.511986347491729,0.511986347491729
so,W60p0,1,17,-0.5119535133154761,0.5119535133154761
so,W10p0,1,14,-0.5116784751668787,0.5116784751668787
so,W10p0,1,7,-0.5113496132592964,0.5113496132592964
so,W40p0,1,8,-0.5107409734811302,0.5107409734811302
so,W40p0,1,16,-0.5092494992597425,0.5092494992597425
so,W10p0,1,9,-0.508592391604443,0.508592391604443
so,W10p0,1,17,-0.5063512836225963,0.5063512836225963
so,W10p0,1,6,-0.505352490907722,0.505352490907722
thetao,W20p0,2,14,-0.5045156486286303,0.5045156486286303
thetao,W60p0,1,17,-0.5044835388886116,0.5044835388886116
thetao,W60p0,1,0,-0.5038135770042521,0.5038135770042521
so,W10p0,1,13,-0.503772246282929,0.503772246282929
so,W40p0,1,17,-0.5018197278414803,0.5018197278414803
so,W60p0,1,20,-0.5017706407423461,0.5017706407423461
so,W10p0,1,8,-0.5013381482678925,0.5013381482678925
so,W10p0,1,15,-0.5013330290858997,0.5013330290858997
thetao,W60p0,1,1,-0.4994481856796797,0.4994481856796797
thetao,W20p0,2,15,-0.49891942098855585,0.49891942098855585
so,W10p0,1,16,-0.49716248869029517,0.49716248869029517
thetao,W20p0,2,4,-0.49708573639303777,0.49708573639303777
thetao,W20p0,2,6,-0.4966615135179244,0.4966615135179244
so,W40p0,1,20,-0.49591589622005233,0.49591589622005233
so,W40p0,1,13,-0.49503494094462264,0.49503494094462264
so,W60p0,1,1,-0.49368538261365197,0.49368538261365197
thetao,W30p0,6,7,-0.4930124903764878,0.4930124903764878
thetao,W60p0,1,16,-0.4921931011139508,0.4921931011139508
so,W10p0,1,5,-0.49043077723981116,0.49043077723981116
thetao,W60p0,1,19,-0.4900789405843507,0.4900789405843507
so,W10p0,10,20,0.4890045726442355,0.4890045726442355
thetao,W30p0,6,8,-0.4875193052061614,0.4875193052061614
so,W40p0,1,6,-0.4868455874575076,0.4868455874575076
thetao,W20p0,2,5,-0.48646244288920987,0.48646244288920987
thetao,W60p0,1,2,-0.4827073223381408,0.4827073223381408
so,W10p0,1,1,-0.4823416090476217,0.4823416090476217
so,W60p0,1,2,-0.4804412421515394,0.4804412421515394
so,W40p0,1,7,-0.47998438565257817,0.47998438565257817
so,W10p0,1,2,-0.4793902597070652,0.4793902597070652
so,W40p0,1,19,-0.47903281900173367,0.47903281900173367
thetao,W20p0,2,10,-0.47724278823776767,0.47724278823776767
so,W10p0,1,0,-0.47696416938117603,0.47696416938117603
thetao,W20p0,2,7,-0.4753069355267183,0.4753069355267183
so,W10p0,1,3,-0.4752494645517693,0.4752494645517693
thetao,W60p0,1,15,-0.4724414495267915,0.4724414495267915
so,W10p0,1,4,-0.4718921140278612,0.4718921140278612
so,W10p0,10,5,0.47166140188123945,0.47166140188123945
thetao,W60p0,1,18,-0.4715812186073044,0.4715812186073044
thetao,W20p0,2,8,-0.4645159207385887,0.4645159207385887
so,W10p0,10,6,0.4608850807892436,0.4608850807892436
thetao,W60p0,1,12,-0.4565220027927983,0.4565220027927983
so,W40p0,1,18,-0.4540121434918134,0.4540121434918134
thetao,W30p0,6,2,-0.45373346672846854,0.45373346672846854
thetao,W60p0,1,20,-0.45083288316169573,0.45083288316169573
thetao,W30p0,6,4,-0.4504403403677002,0.4504403403677002
thetao,W20p0,2,16,-0.449940486329129,0.449940486329129
thetao,W20p0,2,9,-0.4497387075616945,0.4497387075616945
thetao,W20p0,2,20,-0.44951087345939245,0.44951087345939245
thetao,W40p0,2,1,-0.44625221521023317,0.44625221521023317
thetao,W10p0,1,12,-0.44471631975509895,0.44471631975509895
so,W10p0,10,4,0.44354881195883533,0.44354881195883533
so,W60p0,9,13,-0.4423615016595394,0.4423615016595394
thetao,W30p0,2,1,-0.4422884751282955,0.4422884751282955
thetao,W40p0,2,0,-0.44065847913376677,0.44065847913376677
so,W10p0,10,19,0.44005855009156986,0.44005855009156986
thetao,W60p0,1,14,-0.4391393769262688,0.4391393769262688
thetao,W30p0,6,10,-0.4380547228749164,0.4380547228749164
thetao,W60p0,1,13,-0.43686288563023645,0.43686288563023645
thetao,W20p0,2,17,-0.43381948051043584,0.43381948051043584
so,W40p0,8,0,0.43370236516791627,0.43370236516791627
thetao,W40p0,1,15,-0.4326186046818807,0.4326186046818807
thetao,W20p0,2,18,-0.43043700983140804,0.43043700983140804
thetao,W40p0,1,16,-0.4277339462841781,0.4277339462841781
thetao,W10p0,1,0,-0.425600711806565,0.425600711806565
thetao,W10p0,1,11,-0.4218839487457143,0.4218839487457143
thetao,W30p0,1,0,-0.4188193251060143,0.4188193251060143
thetao,W30p0,2,0,-0.41858957286400367,0.41858957286400367
thetao,W10p0,1,15,-0.4182982770921954,0.4182982770921954
thetao,W10p0,1,1,-0.4179069851811288,0.4179069851811288
thetao,W30p0,1,18,-0.41704442719659174,0.41704442719659174
thetao,W10p0,1,14,-0.41647472567690696,0.41647472567690696
thetao,W20p0,2,19,-0.4156632842265094,0.4156632842265094
thetao,W40p0,1,14,-0.415215593322665,0.415215593322665
thetao,W40p0,1,17,-0.41520624360403696,0.41520624360403696
thetao,W30p0,2,15,-0.4139840053554059,0.4139840053554059
so,W30p0,5,3,-0.4128165626324852,0.4128165626324852
so,W60p0,9,12,-0.4104804963094927,0.4104804963094927
thetao,W30p0,2,2,-0.4102819789540311,0.4102819789540311
thetao,W30p0,1,19,-0.40990906826142587,0.40990906826142587
so,W10p0,10,7,0.4063491405083953,0.4063491405083953
thetao,W10p0,1,13,-0.4061357262174759,0.4061357262174759
thetao,W30p0,6,6,-0.40517550622078097,0.40517550622078097
so,W10p0,10,3,0.4041720651600269,0.4041720651600269
so,W30p0,5,2,-0.3996951922809284,0.3996951922809284
thetao,W10p0,1,2,-0.3987823566745508,0.3987823566745508
thetao,W30p0,1,17,-0.3976802899338107,0.3976802899338107
so,W20p0,3,2,-0.3976320938123333,0.3976320938123333
so,W10p0,10,2,0.3973346251598974,0.3973346251598974
so,W30p0,5,1,-0.39618594323847206,0.39618594323847206
thetao,W30p0,1,16,-0.3956000379798353,0.3956000379798353
thetao,W40p0,1,9,-0.39550676955272457,0.39550676955272457
thetao,W10p0,1,9,-0.39523968063566894,0.39523968063566894
thetao,W40p0,2,2,-0.3949708182051851,0.3949708182051851
thetao,W10p0,1,16,-0.3948142337437282,0.3948142337437282
so,W20p0,3,3,-0.39381100670944974,0.39381100670944974
so,W30p0,5,4,-0.3929624297173822,0.3929624297173822
thetao,W30p0,2,4,-0.3916210122428001,0.3916210122428001
thetao,W40p0,2,4,-0.3909411753623169,0.3909411753623169
thetao,W30p0,2,3,-0.39083505223576614,0.39083505223576614
thetao,W40p0,1,10,-0.38927190178072785,0.38927190178072785
so,W40p0,8,1,0.3882107269298025,0.3882107269298025
thetao,W30p0,1,15,-0.38818787915762815,0.38818787915762815
thetao,W40p0,1,11,-0.3868954403963297,0.3868954403963297
thetao,W10p0,1,17,-0.386781587420413,0.386781587420413
thetao,W30p0,1,14,-0.3867614144419738,0.3867614144419738
so,W60p0,9,20,-0.38661321640306434,0.38661321640306434
thetao,W10p0,1,5,-0.3859102461406257,0.3859102461406257
thetao,W40p0,1,13,-0.38539466150174767,0.38539466150174767
thetao,W10p0,1,8,-0.3851030765143863,0.3851030765143863
thetao,W10p0,1,18,-0.38494773473984545,0.38494773473984545
thetao,W10p0,1,6,-0.38493237536324376,0.38493237536324376
thetao,W10p0,1,10,-0.3841530626050322,0.3841530626050322
thetao,W10p0,1,20,-0.3818325772228095,0.3818325772228095
so,W30p0,5,7,-0.38087311876810775,0.38087311876810775
thetao,W30p0,1,13,-0.3805721023894921,0.3805721023894921
thetao,W10p0,5,10,0.3803622076189705,0.3803622076189705
thetao,W30p0,1,5,-0.380000219501921,0.380000219501921
thetao,W10p0,4,3,-0.3790530208405569,0.3790530208405569
thetao,W40p0,1,12,-0.3769444473301276,0.3769444473301276
thetao,W40p0,2,5,-0.3764601343610336,0.3764601343610336
so,W20p0,3,5,-0.3750251568313577,0.3750251568313577
thetao,W40p0,1,3,-0.3750231599224067,0.3750231599224067
so,W30p0,5,6,-0.37203100108842885,0.37203100108842885
thetao,W30p0,6,1,-0.37185334960313743,0.37185334960313743
thetao,W30p0,6,13,-0.37152018154730143,0.37152018154730143
thetao,W40p0,9,6,-0.36965904884256756,0.36965904884256756
thetao,W30p0,2,11,-0.3684643523844891,0.3684643523844891
thetao,W10p0,1,7,-0.3684328186322045,0.3684328186322045
thetao,W20p0,10,10,-0.3676095379014494,0.3676095379014494
so,W30p0,5,8,-0.3674848321257681,0.3674848321257681
thetao,W10p0,1,3,-0.36708858017014667,0.36708858017014667
thetao,W60p0,9,13,0.3667019209487688,0.3667019209487688
thetao,W30p0,1,20,-0.36668958884741465,0.36668958884741465
thetao,W10p0,5,11,0.3666593608255038,0.3666593608255038
so,W60p0,10,10,-0.36626630955936634,0.36626630955936634
so,W40p0,10,19,-0.36616918668494,0.36616918668494
thetao,W30p0,1,10,-0.36548453753218,0.36548453753218
thetao,W40p0,10,4,0.36515275577784834,0.36515275577784834
thetao,W10p0,1,19,-0.36464095351049075,0.36464095351049075
thetao,W40p0,1,18,-0.36442695868925884,0.36442695868925884
thetao,W30p0,2,5,-0.36441043924124406,0.36441043924124406
thetao,W10p0,5,19,0.3642721892469173,0.3642721892469173
thetao,W40p0,1,4,-0.3637371614272283,0.3637371614272283
thetao,W40p0,1,8,-0.36231607869151355,0.36231607869151355
thetao,W30p0,1,9,-0.3618210652672509,0.3618210652672509
so,W30p0,5,0,-0.3609921131981316,0.3609921131981316
thetao,W40p0,2,3,-0.36007278008096155,0.36007278008096155
so,W30p0,5,5,-0.3597817125588125,0.3597817125588125
thetao,W30p0,1,6,-0.3587204445628717,0.3587204445628717
thetao,W30p0,1,11,-0.3581690257529978,0.3581690257529978
so,W20p0,5,14,0.3580195513376928,0.3580195513376928
so,W20p0,3,4,-0.3572342885845228,0.3572342885845228
so,W10p0,10,18,0.3561999430449523,0.3561999430449523
thetao,W20p0,1,19,-0.355433176495033,0.355433176495033
thetao,W60p0,5,10,0.3549478652122581,0.3549478652122581
thetao,W10p0,6,1,-0.3548123195311109,0.3548123195311109
so,W60p0,9,19,-0.3541408921381174,0.3541408921381174
thetao,W20p0,5,11,-0.35327418737455407,0.35327418737455407
thetao,W10p0,1,4,-0.352232047888592,0.352232047888592
thetao,W30p0,1,12,-0.3519069875485917,0.3519069875485917
thetao,W20p0,1,18,-0.3515531849162359,0.3515531849162359
thetao,W40p0,2,11,-0.35040943457621243,0.35040943457621243
thetao,W30p0,6,5,-0.3498402315149653,0.3498402315149653
thetao,W30p0,6,14,-0.34975927306309434,0.34975927306309434
so,W40p0,3,10,-0.34931594167999863,0.34931594167999863
thetao,W60p0,5,12,0.34789703029082525,0.34789703029082525
so,W40p0,3,11,-0.3475867423832769,0.3475867423832769
thetao,W30p0,6,16,-0.346937534079769,0.346937534079769
so,W10p0,10,15,0.3456769322330613,0.3456769322330613
thetao,W30p0,2,12,-0.3454247980918968,0.3454247980918968
so,W40p0,10,18,-0.34439729125888413,0.34439729125888413
thetao,W30p0,1,1,-0.34370882145843945,0.34370882145843945
thetao,W40p0,7,8,-0.34368881091962844,0.34368881091962844
thetao,W30p0,2,14,-0.34342217708542394,0.34342217708542394
so,W60p0,10,9,-0.3428004261071659,0.3428004261071659
thetao,W30p0,1,8,-0.34265022830622843,0.34265022830622843
so,W30p0,5,9,-0.34185709398389463,0.34185709398389463
thetao,W40p0,1,2,-0.34136711285411264,0.34136711285411264
thetao,W30p0,6,12,-0.34113504999216,0.34113504999216
so,W40p0,10,20,-0.34104946450537577,0.34104946450537577
thetao,W30p0,2,7,-0.3406365087306117,0.3406365087306117
so,W10p0,10,8,0.3405251927538721,0.3405251927538721
thetao,W10p0,6,2,-0.3403125802252247,0.3403125802252247
thetao,W60p0,5,13,0.3403026776051275,0.3403026776051275
thetao,W30p0,1,4,-0.34013724366387316,0.34013724366387316
so,W60p0,9,14,-0.33998071810380737,0.33998071810380737
thetao,W10p0,5,9,0.3390094621444117,0.3390094621444117
thetao,W30p0,2,6,-0.3388663023561919,0.3388663023561919
thetao,W60p0,5,11,0.33881641940570306,0.33881641940570306
thetao,W40p0,1,19,-0.3387739986772634,0.3387739986772634
so,W60p0,6,2,-0.3385965045530493,0.3385965045530493
so,W60p0,10,8,-0.3384602695169684,0.3384602695169684
thetao,W40p0,1,0,-0.33761607798029414,0.33761607798029414
thetao,W10p0,6,0,-0.33743463381919914,0.33743463381919914
thetao,W30p0,2,13,-0.33736760841468477,0.33736760841468477
thetao,W60p0,6,5,0.33728542705489883,0.33728542705489883
so,W20p0,9,19,0.33696526771198887,0.33696526771198887
thetao,W30p0,1,7,-0.3365083058290612,0.3365083058290612
so,W20p0,3,1,-0.3363833395086191,0.3363833395086191
thetao,W30p0,2,8,-0.33628360863571566,0.33628360863571566
thetao,W60p0,6,7,0.3360212519995019,0.3360212519995019
thetao,W60p0,9,14,0.3358910429365849,0.3358910429365849
thetao,W60p0,7,2,0.3340371832995431,0.3340371832995431
thetao,W40p0,9,5,-0.3336903911309697,0.3336903911309697
thetao,W10p0,5,18,0.3336193269642765,0.3336193269642765
thetao,W30p0,6,17,-0.3332704809272984,0.3332704809272984
so,W40p0,3,9,-0.33324754280282676,0.33324754280282676
so,W40p0,8,5,0.3330218787158952,0.3330218787158952
so,W40p0,8,6,0.33288336989408884,0.33288336989408884
so,W60p0,9,18,-0.3327557745138826,0.3327557745138826
thetao,W30p0,3,11,0.3326865062596563,0.3326865062596563
thetao,W60p0,6,6,0.3325865466736187,0.3325865466736187
thetao,W40p0,1,5,-0.33239091829362255,0.33239091829362255
so,W20p0,9,20,0.3323318666610062,0.3323318666610062
thetao,W10p0,4,0,-0.33207052372790763,0.33207052372790763
so,W20p0,3,6,-0.3316980647420182,0.3316980647420182
thetao,W20p0,5,10,-0.33151809639887037,0.33151809639887037
thetao,W40p0,1,7,-0.330283577641736,0.330283577641736
thetao,W10p0,5,12,0.3298980443419637,0.3298980443419637
thetao,W20p0,5,4,-0.329104792750705,0.329104792750705
thetao,W40p0,1,1,-0.32903707985953584,0.32903707985953584
so,W10p0,10,10,0.32869882666348593,0.32869882666348593
so,W30p0,5,13,-0.32732381775474684,0.32732381775474684
thetao,W20p0,1,16,-0.32720828396748325,0.32720828396748325
thetao,W20p0,10,11,-0.3270084277612227,0.3270084277612227
thetao,W60p0,7,1,0.3268408649502324,0.3268408649502324
thetao,W10p0,4,1,-0.326799626444576,0.326799626444576
thetao,W60p0,6,4,0.32672714119796975,0.32672714119796975
thetao,W10p0,5,17,0.3266548204638549,0.3266548204638549
thetao,W60p0,6,8,0.3259569972908607,0.3259569972908607
thetao,W60p0,4,12,0.32568267887465174,0.32568267887465174
thetao,W10p0,2,2,-0.3254689774079687,0.3254689774079687
thetao,W30p0,6,11,-0.32475967629903973,0.32475967629903973
thetao,W20p0,10,9,-0.32466158579500565,0.32466158579500565
thetao,W30p0,6,0,-0.3243355880742225,0.3243355880742225
so,W10p0,10,1,0.3241294135951745,0.3241294135951745
so,W40p0,2,18,0.3239406141361625,0.3239406141361625
thetao,W40p0,9,2,-0.32301044134818074,0.32301044134818074
so,W60p0,10,15,-0.32218326557450466,0.32218326557450466
so,W10p0,10,9,0.32177720683190353,0.32177720683190353
thetao,W40p0,9,3,-0.3206501050438533,0.3206501050438533
so,W40p0,8,4,0.32064085772282963,0.32064085772282963
thetao,W20p0,1,17,-0.3204776691912687,0.3204776691912687
so,W30p0,9,2,-0.3204063133667935,0.3204063133667935
so,W10p0,10,12,0.32006584051078135,0.32006584051078135
thetao,W20p0,6,1,-0.3199541995850664,0.3199541995850664
so,W40p0,3,12,-0.31975411165000545,0.31975411165000545
thetao,W40p0,1,6,-0.31899771506798774,0.31899771506798774
thetao,W10p0,4,4,-0.31882739088240275,0.31882739088240275
thetao,W10p0,5,20,0.31842925057769356,0.31842925057769356
so,W60p0,9,3,-0.31824110105164505,0.31824110105164505
so,W30p0,5,14,-0.3174535676661081,0.3174535676661081
thetao,W30p0,2,16,-0.3171039413672689,0.3171039413672689
thetao,W20p0,5,12,-0.31652773228960196,0.31652773228960196
thetao,W10p0,5,13,0.3165139942296036,0.3165139942296036
thetao,W30p0,2,17,-0.316415744035417,0.316415744035417
thetao,W10p0,2,3,-0.3154956673842922,0.3154956673842922
thetao,W20p0,8,5,0.3153352050247526,0.3153352050247526
thetao,W40p0,7,7,-0.31471157452379495,0.31471157452379495
thetao,W20p0,6,6,-0.31413570134467905,0.31413570134467905
so,W10p0,10,14,0.31373105754337943,0.31373105754337943
thetao,W60p0,9,2,0.3136417122052717,0.3136417122052717
so,W60p0,10,16,-0.3128547515030158,0.3128547515030158
thetao,W20p0,6,2,-0.31283903490114395,0.31283903490114395
so,W60p0,6,1,-0.3116291779377201,0.3116291779377201
thetao,W30p0,3,12,0.31142686969792943,0.31142686969792943
so,W10p0,3,17,0.3113585227682553,0.3113585227682553
thetao,W60p0,5,9,0.31103716909188095,0.31103716909188095
so,W60p0,9,11,-0.31093768687294726,0.31093768687294726
thetao,W40p0,9,1,-0.31071618155987635,0.31071618155987635
thetao,W40p0,2,12,-0.3107100377146855,0.3107100377146855
thetao,W60p0,7,3,0.3102200930547827,0.3102200930547827
so,W30p0,9,3,-0.3101272560263589,0.3101272560263589
thetao,W40p0,9,12,-0.3097738499719136,0.3097738499719136
thetao,W20p0,8,4,0.30961631698622755,0.30961631698622755
so,W40p0,3,8,-0.30910504586950127,0.30910504586950127
so,W40p0,9,9,0.3088358444629508,0.3088358444629508
so,W30p0,9,1,-0.3085253901887571,0.3085253901887571
thetao,W30p0,6,15,-0.30770936287532064,0.30770936287532064
so,W10p0,10,17,0.30755680710301325,0.30755680710301325
thetao,W60p0,9,3,0.30744551401770703,0.30744551401770703
so,W10p0,2,2,-0.3069904242012055,0.3069904242012055
