n_features,post_r2,delta_r2
1,0.008867024697581272,
2,0.027407380903392897,0.018540356205811626
3,0.03752779341587731,0.010120412512484411
4,0.04247860454287,0.0049508111269926935
5,0.05348601303984746,0.011007408496977455
6,0.053607138380463826,0.00012112534061636815
7,0.06322692090780002,0.009619782527336196
8,0.10697040723965978,0.04374348633185976
9,0.10743210889040511,0.00046170165074532754
10,0.10889366086516317,0.0014615519747580574
11,0.1099456926048964,0.001052031739733228
12,0.10993983974681487,-5.852858081523138e-06
13,0.11453635373257887,0.004596513985763995
14,0.12617142305630702,0.011635069323728153
15,0.1328315156198231,0.0066600925635160735
16,0.14564713533000373,0.012815619710180637
17,0.15665131258015041,0.011004177250146685
18,0.15812703638229986,0.0014757238021494423
19,0.15816675099930244,3.971461700258416e-05
20,0.1620112418170554,0.0038444908177529546
21,0.16908428749512128,0.007073045678065881
22,0.1713493588622086,0.0022650713670873124
23,0.1738823178569212,0.0025329589947126196
24,0.1906217946677068,0.01673947681078558
25,0.21484671835603453,0.024224923688327737
26,0.21960479615963002,0.004758077803595495
27,0.2197416133224922,0.0001368171628621795
28,0.22116889604811907,0.001427282725626866
29,0.2218231353316077,0.0006542392834886224
30,0.2241195574849626,0.0022964221533549045
31,0.22411956385460874,6.369646143866703e-09
32,0.22420093107696748,8.136722235874139e-05
33,0.22863419371361982,0.004433262636652335
34,0.22893439296520768,0.00030019925158786265
35,0.2331735101608351,0.004239117195627418
36,0.23392435371146936,0.0007508435506342614
37,0.24759478240321164,0.013670428691742287
38,0.24818546852582624,0.0005906861226145921
39,0.2793529503151667,0.03116748178934048
40,0.28082272873045266,0.0014697784152859494
41,0.2904287386989223,0.009606009968469609
42,0.2909355152159516,0.0005067765170293503
43,0.2957126711681689,0.004777155952217282
44,0.2972219320143218,0.0015092608461528823
45,0.2972215028344375,-4.2917988429813647e-07
46,0.32709318928787545,0.029871686453437962
47,0.33651506908197226,0.00942187979409681
48,0.34597200931465744,0.009456940232685174
49,0.3483867410373468,0.002414731722689356
50,0.34838264249883755,-4.098538509245131e-06
51,0.35248180363806214,0.004099161139224594
52,0.3543583945826523,0.0018765909445901396
53,0.3547469190707774,0.0003885244881250971
54,0.3547423164654705,-4.602605306880392e-06
55,0.35906853048938603,0.004326214023915531
56,0.3648353450281304,0.005766814538744391
57,0.3677646531555896,0.0029293081274591737
58,0.3898712304862838,0.02210657733069421
59,0.42135479793062625,0.03148356744434244
60,0.42159738114396117,0.00024258321333492372
