n_features,post_r2,delta_r2
1,0.0002931752990258385,
2,0.00573019604607905,0.005437020747053212
3,0.006156575257978747,0.00042637921189969674
4,0.034515016799596676,0.02835844154161793
5,0.041342608685583704,0.006827591885987028
6,0.04178440642915182,0.0004417977435681175
7,0.08835616301111882,0.046571756581966994
8,0.14134051250347346,0.05298434949235464
9,0.16835156410358898,0.02701105160011552
10,0.17541933125381792,0.007067767150228943
11,0.20702871239729614,0.03160938114347822
12,0.2385915585303694,0.03156284613307325
13,0.25426293902214303,0.015671380491773634
14,0.2960687064817116,0.041805767459568544
15,0.3015581139667164,0.005489407485004816
16,0.3410248465974207,0.039466732630704326
17,0.34471597391868936,0.003691127321268639
18,0.3602046529246431,0.015488679005953743
19,0.38225065378265055,0.022046000858007453
20,0.382539410656659,0.0002887568740084223
21,0.3827301930007906,0.00019078234413161255
22,0.3827300433322064,-1.4966858419285245e-07
23,0.383596446833825,0.0008664035016185956
24,0.4078986538063607,0.02430220697253571
25,0.4308144211657816,0.022915767359420913
26,0.4442852785113369,0.01347085734555531
27,0.46933535244453606,0.025050073933199135
28,0.4734006476375767,0.004065295193040663
29,0.476876240718328,0.0034755930807512936
30,0.47682703985704256,-4.9200861285458863e-05
31,0.47925964827636414,0.0024326084193215802
32,0.4814945635609654,0.002234915284601291
33,0.48218609239812193,0.0006915288371565076
34,0.4867369521080964,0.004550859709974486
35,0.4866908606981777,-4.609140991873595e-05
36,0.4890618525437459,0.0023709918455682155
37,0.4899727493403684,0.0009108967966224846
38,0.491060426551313,0.0010876772109446042
39,0.4944720063793986,0.003411579828085598
40,0.49600560550328965,0.0015335991238910607
41,0.4999831031735943,0.003977497670304642
42,0.5149075493121789,0.014924446138584568
43,0.5150755278380392,0.00016797852586036832
44,0.5189325338130524,0.0038570059750131502
45,0.5324185242886562,0.013485990475603837
46,0.5360067588434547,0.0035882345547985084
47,0.544005442325346,0.007998683481891256
48,0.5455343886454803,0.001528946320134339
49,0.5465147809006956,0.00098039225521529
50,0.5468383318038035,0.00032355090310787205
51,0.5470934597166363,0.00025512791283277547
52,0.5473939297316561,0.00030047001501987136
53,0.5513206205078158,0.0039266907761597025
54,0.5538903413111192,0.0025697208033034213
55,0.5711691754354866,0.01727883412436737
56,0.5766886387668317,0.00551946333134512
57,0.5766756175605617,-1.3021206270003027e-05
58,0.5843604147285685,0.007684797168006741
59,0.5932037071693352,0.008843292440766759
60,0.5961440228437958,0.002940315674460514
