var,lon,mode,lag,corr,abs_corr
so,W40p0,1,0,0.5822796952987027,0.5822796952987027
thetao,W30p0,1,18,-0.5791568767519016,0.5791568767519016
thetao,W40p0,3,0,-0.5740665680099482,0.5740665680099482
so,W60p0,1,0,0.5650661333194128,0.5650661333194128
so,W40p0,2,1,0.5636963446374882,0.5636963446374882
thetao,W30p0,1,17,-0.561228749054635,0.561228749054635
so,W60p0,1,1,0.5513191273115948,0.5513191273115948
thetao,W60p0,1,0,0.54608771370573,0.54608771370573
so,W40p0,2,2,0.5376050654927869,0.5376050654927869
so,W30p0,1,1,0.5375788019087968,0.5375788019087968
thetao,W60p0,2,0,-0.5321377996712143,0.5321377996712143
thetao,W30p0,1,19,-0.5133821581449948,0.5133821581449948
thetao,W40p0,1,0,0.5079026915654726,0.5079026915654726
thetao,W40p0,1,20,-0.507448875501148,0.507448875501148
thetao,W60p0,1,1,0.5032184843773188,0.5032184843773188
thetao,W30p0,5,4,0.4949155197906134,0.4949155197906134
thetao,W30p0,5,18,-0.49443630893648866,0.49443630893648866
thetao,W30p0,5,5,0.4927134932840009,0.4927134932840009
so,W30p0,1,2,0.4895629775840487,0.4895629775840487
thetao,W20p0,1,8,0.48527724857924986,0.48527724857924986
thetao,W30p0,3,10,0.4849060259987831,0.4849060259987831
thetao,W20p0,7,0,-0.47037863962304827,0.47037863962304827
so,W20p0,1,1,0.4701739837934879,0.4701739837934879
thetao,W30p0,5,17,-0.4693102004649728,0.4693102004649728
so,W20p0,7,22,0.4689774588135658,0.4689774588135658
thetao,W20p0,1,9,0.46544543693508755,0.46544543693508755
so,W20p0,7,21,0.4636159531401846,0.4636159531401846
thetao,W30p0,9,3,-0.46062153665071576,0.46062153665071576
thetao,W30p0,3,11,0.45827400209732905,0.45827400209732905
thetao,W20p0,1,6,0.45707325441096186,0.45707325441096186
thetao,W30p0,3,9,0.4542974185024169,0.4542974185024169
thetao,W30p0,5,3,0.4497348082537199,0.4497348082537199
thetao,W20p0,1,7,0.44842126387574344,0.44842126387574344
thetao,W10p0,5,4,-0.4469678496388604,0.4469678496388604
so,W30p0,6,10,-0.4441121432155862,0.4441121432155862
thetao,W30p0,1,16,-0.4420863901199504,0.4420863901199504
so,W40p0,1,20,-0.4377495753827214,0.4377495753827214
thetao,W20p0,1,22,-0.437367580127982,0.437367580127982
thetao,W20p0,1,4,0.4359485688326484,0.4359485688326484
thetao,W40p0,1,21,-0.43583445826791867,0.43583445826791867
thetao,W40p0,1,19,-0.43466892062845,0.43466892062845
