n,feature,score,curve_r2
1,thetao W60p0 EOF2 lag0,,0.0175384802313035
2,thetao W60p0 EOF2 lag1,,0.0218613005119618
3,thetao W40p0 EOF3 lag0,,0.0356624375899951
4,thetao W60p0 EOF2 lag2,,0.0369152693399404
5,so W30p0 EOF1 lag11,,0.0395773531146127
6,so W30p0 EOF1 lag5,,0.1083908533342395
7,so W30p0 EOF1 lag10,,0.1084251161027251
8,so W30p0 EOF1 lag12,,0.1105012934608506
9,thetao W60p0 EOF2 lag3,,0.1112576803658407
10,so W30p0 EOF1 lag4,,0.1635672556373224
