n_features,post_r2,delta_r2
1,0.04429516614141571,
2,0.16846416659037844,0.12416900044896273
3,0.2789054083946424,0.11044124180426396
4,0.372925180310831,0.0940197719161886
5,0.4220980642987665,0.04917288398793551
6,0.49029566031809213,0.06819759601932562
7,0.5187746831700537,0.028479022851961577
8,0.5428868703171554,0.024112187147101727
9,0.5481767926883179,0.005289922371162437
10,0.5685318873253193,0.02035509463700147
11,0.6066313670692209,0.0380994797439016
12,0.6554707153068497,0.04883934823762881
13,0.6704599022929001,0.01498918698605034
14,0.6723182838593041,0.0018583815664040548
15,0.6910080037166146,0.018689719857310494
16,0.690918544228069,-8.945948854566232e-05
17,0.7014189410369512,0.010500396808882262
18,0.7228280122208137,0.021409071183862483
19,0.7404391864940412,0.017611174273227448
20,0.7487613923894847,0.008322205895443524
21,0.7563420925901777,0.0075807002006930135
22,0.7666264370583192,0.010284344468141526
23,0.8006658801198436,0.0340394430615244
24,0.8136331646617929,0.012967284541949287
25,0.8129078274580046,-0.0007253372037883121
26,0.8220301016054219,0.009122274147417286
27,0.8231537418009788,0.0011236401955568853
28,0.8230896755303523,-6.406627062649495e-05
29,0.8231843856926673,9.471016231499263e-05
30,0.8234961451333711,0.0003117594407038293
31,0.8243087181644566,0.0008125730310855062
32,0.8271612744774692,0.002852556313012622
33,0.8273743237214976,0.00021304924402831826
34,0.8275295102844465,0.00015518656294899458
35,0.8270996977703713,-0.0004298125140752562
36,0.8274180741240618,0.0003183763536904749
37,0.8273974784918589,-2.0595632202913272e-05
38,0.8296272423078068,0.0022297638159479716
39,0.8620867748518087,0.03245953254400191
40,0.866293720358821,0.004206945507012283
41,0.8707752869314463,0.004481566572625328
42,0.8740254147274644,0.0032501277960180763
43,0.8761234303274763,0.002098015600011882
44,0.8757019617737372,-0.00042146855373914605
45,0.8863225525932982,0.010620590819561015
46,0.8865505903872861,0.00022803779398794521
47,0.8953622507646599,0.008811660377373798
48,0.895991738896995,0.0006294881323350987
49,0.895297848887996,-0.0006938900089989986
50,0.8952778450959977,-2.0003791998290943e-05
51,0.8973310869163127,0.002053241820314966
52,0.9012837169585135,0.003952630042200811
53,0.9039130946192768,0.0026293776607633212
54,0.9039365509753997,2.3456356122886213e-05
55,0.9050434170151814,0.0011068660397817176
56,0.9063397361930823,0.001296319177900851
57,0.9084774365969307,0.0021377004038484193
58,0.911816037269601,0.0033386006726703332
59,0.9124886384813017,0.0006726012117006519
60,0.9138954029640047,0.001406764482703049
