var,lon_tag,mode,lag,corr,abs_corr
so,W40p0,2,1,-0.6387471248949284,0.6387471248949284
so,W40p0,2,2,-0.6292359961110804,0.6292359961110804
so,W10p0,2,0,-0.5636756670707641,0.5636756670707641
so,W10p0,2,1,-0.5505385583128409,0.5505385583128409
so,W40p0,2,3,-0.5435317808497268,0.5435317808497268
thetao,W40p0,6,1,0.5205669752575239,0.5205669752575239
so,W40p0,5,0,-0.499565781651471,0.499565781651471
so,W40p0,2,0,-0.49885997629419987,0.49885997629419987
thetao,W30p0,1,3,-0.4972567247866338,0.4972567247866338
thetao,W30p0,1,4,-0.49673500699621403,0.49673500699621403
thetao,W40p0,6,2,0.4758681590132393,0.4758681590132393
thetao,W60p0,10,0,-0.4738891545184043,0.4738891545184043
so,W10p0,2,2,-0.46836248128616204,0.46836248128616204
thetao,W30p0,1,2,-0.454554951407494,0.454554951407494
thetao,W30p0,1,6,-0.45376680400995495,0.45376680400995495
thetao,W20p0,8,8,-0.45273153314258735,0.45273153314258735
thetao,W60p0,4,10,-0.4520309136822735,0.4520309136822735
thetao,W30p0,1,5,-0.4517283342896046,0.4517283342896046
thetao,W30p0,9,1,-0.4487953712871136,0.4487953712871136
thetao,W30p0,9,2,-0.44617557647217193,0.44617557647217193
thetao,W60p0,4,9,-0.4323253082179442,0.4323253082179442
so,W40p0,5,1,-0.43188599985701986,0.43188599985701986
thetao,W30p0,9,3,-0.4241530745179405,0.4241530745179405
so,W40p0,2,4,-0.4239935247875001,0.4239935247875001
so,W30p0,8,2,0.41795405746909137,0.41795405746909137
thetao,W40p0,6,0,0.4169993660582045,0.4169993660582045
thetao,W20p0,8,9,-0.4155868654623197,0.4155868654623197
so,W40p0,2,14,0.4130039772507242,0.4130039772507242
so,W60p0,1,1,0.4118470351440465,0.4118470351440465
thetao,W30p0,1,7,-0.4109681162003916,0.4109681162003916
thetao,W40p0,2,1,-0.4077480658707737,0.4077480658707737
thetao,W20p0,8,7,-0.40368497937884396,0.40368497937884396
thetao,W30p0,10,13,0.40214421913588866,0.40214421913588866
thetao,W40p0,2,4,-0.4017580835769258,0.4017580835769258
thetao,W30p0,10,11,0.4007949578785726,0.4007949578785726
thetao,W40p0,3,0,-0.4003486658364702,0.4003486658364702
thetao,W40p0,9,0,0.39935565941464596,0.39935565941464596
thetao,W30p0,1,8,-0.39929098540300173,0.39929098540300173
thetao,W40p0,2,2,-0.39876480628172284,0.39876480628172284
thetao,W20p0,8,10,-0.3985983928744397,0.3985983928744397
so,W40p0,2,15,0.39621431987753714,0.39621431987753714
so,W10p0,2,14,0.3935020202148688,0.3935020202148688
thetao,W30p0,10,12,0.3921890168028121,0.3921890168028121
thetao,W30p0,1,9,-0.3902282683948042,0.3902282683948042
so,W30p0,5,18,-0.389105196989742,0.389105196989742
so,W60p0,1,2,0.38544778834067067,0.38544778834067067
so,W40p0,2,16,0.3839399630105959,0.3839399630105959
thetao,W60p0,9,12,-0.383562199916264,0.383562199916264
so,W30p0,5,17,-0.38243599009771123,0.38243599009771123
thetao,W30p0,10,7,0.38237119807146386,0.38237119807146386
so,W10p0,2,13,0.38146943385405746,0.38146943385405746
so,W30p0,1,14,0.38078029606646435,0.38078029606646435
thetao,W60p0,10,1,-0.37950083564962234,0.37950083564962234
thetao,W60p0,4,11,-0.3787148242389592,0.3787148242389592
thetao,W40p0,2,3,-0.3759783787778414,0.3759783787778414
so,W10p0,2,3,-0.37570770603219716,0.37570770603219716
thetao,W40p0,2,5,-0.37378405178578067,0.37378405178578067
so,W10p0,2,15,0.37296117104893073,0.37296117104893073
so,W40p0,2,13,0.37237113074493383,0.37237113074493383
so,W40p0,5,13,0.3722629607646355,0.3722629607646355
thetao,W40p0,6,3,0.3711248061646581,0.3711248061646581
thetao,W40p0,2,9,-0.36786748607819914,0.36786748607819914
thetao,W30p0,9,4,-0.3674805186617619,0.3674805186617619
thetao,W40p0,9,14,-0.366777339692319,0.366777339692319
so,W20p0,6,14,-0.3649389935545124,0.3649389935545124
