N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
15,1,10.0,-0.2037713844275092,0.4359996562657381,0.2852257088705475,0.5089794103106968,2
15,1,30.0,-0.22788112015351636,0.5463267934101895,0.27505162233080993,0.36276586322560067,2
15,1,3.0,-0.29798361885107316,0.29132233429500665,0.2693963186014693,0.7022897138202275,2
10,1,10.0,-0.3001457195817593,0.6055732019193228,0.22288559901429233,0.44222389923138816,2
10,1,30.0,-0.3048048512000358,0.5792753560290176,0.24311311235885635,0.3351631268496367,2
15,1,100.0,-0.34256647756204606,0.6051856989053848,0.2400232673923301,0.2571035573551509,2
10,0,10.0,-0.3658991378387883,0.568828340728408,0.2112932638454232,0.3902634280958117,2
15,0,30.0,-0.37116675544317024,0.5995550605014225,0.20799836820494844,0.34911069417057117,2
10,0,30.0,-0.39340694249121,0.5596143088808639,0.2149906486087442,0.314552705770296,2
10,1,100.0,-0.42190377314842925,0.5599242768297636,0.23501134975892107,0.2464407529644813,2
15,0,10.0,-0.4496205321016122,0.5357646349811744,0.20134514269584203,0.4580669269506773,2
10,0,3.0,-0.4533991762712251,0.5030630673521714,0.16121599674036918,0.4985007852849849,2
15,0,100.0,-0.464186863080123,0.5753872156688918,0.18799634176354646,0.25216993658587755,2
10,1,3.0,-0.47065096743611623,0.6469263449505961,0.1819157668159804,0.606847290908089,2
5,1,10.0,-0.4794202593201369,0.5702490193330487,0.210101716921536,0.4770930966001079,2
15,1,1.0,-0.4886488772594678,0.24391717274666103,0.23413748012576951,0.832281337526406,2
5,0,3.0,-0.4890099831693905,0.3701175024292437,0.1731608174721173,0.5562799325166908,2
5,0,1.0,-0.5159551355077513,0.2939083590192241,0.16038645594117604,0.6289661085318266,2
5,1,3.0,-0.5252425146319237,0.5221708734023989,0.20394809975432948,0.6100472174856583,2
5,0,10.0,-0.5525982415126911,0.42609774815806367,0.18164526992099883,0.4634484808637139,2
5,1,30.0,-0.5576519767375353,0.5749689788484752,0.20248293591942443,0.38606814210899365,2
15,1,300.0,-0.564506269481118,0.6086961456814133,0.21442524922747888,0.17800815731409197,2
5,0,0.1,-0.5739529670772369,0.20992729719464898,0.1498741888760859,0.6881489389127567,2
10,0,100.0,-0.5800098221414838,0.5153733613031748,0.20071076154362708,0.23468387119884782,2
5,0,0.01,-0.5834308635215101,0.19769009575281948,0.14857506040250384,0.6957723932363291,2
5,0,0.001,-0.5844305833592506,0.19641270646930986,0.14844227458782494,0.6965567833444021,2
5,0,0.0001,-0.5845310953638538,0.19628440999045838,0.14842896683747567,0.6966354492247557,2
15,0,3.0,-0.5941703672442233,0.4139414787631821,0.14879698222479626,0.5717083164604537,2
5,1,1.0,-0.6303324074369785,0.4433609155359939,0.20268549166127448,0.7255946951773677,2
10,0,1.0,-0.6485121240593136,0.32810374482211524,0.11025846857044408,0.6133127889605607,2
10,1,300.0,-0.6641942165173069,0.5340390036484717,0.21557086643786447,0.16907379730685745,2
5,0,30.0,-0.71083493136727,0.4498178585811822,0.17681742846559173,0.37420116893113403,2
15,0,1.0,-0.730932546367222,0.3044335687019395,0.09548580331223981,0.6449906794862635,2
15,0,300.0,-0.7433997350511183,0.5270525987378898,0.18251338360581326,0.1636409660663658,2
5,1,100.0,-0.7646245131028725,0.56864583155182,0.18408685903463307,0.283597364490049,2
5,1,0.1,-0.78742523615934,0.31365297944419435,0.20423153557209683,0.8450766012552889,2
5,1,0.01,-0.8195925720175088,0.28528688749033315,0.20426087977701124,0.8651932283922392,2
5,1,0.001,-0.8231773877312527,0.2820966627952646,0.20425706547028932,0.8673673910090905,2
5,1,0.0001,-0.8235400035783538,0.28177365611354355,0.2042566037736136,0.8675865973840718,2
15,1,0.1,-0.9026431767322226,0.41977153835337544,0.14765674465162254,0.9003186698071377,2
10,0,300.0,-0.9092566920506672,0.48563242957740405,0.1921573892257759,0.14591767360107213,2
15,1,1000.0,-0.9512870321394402,0.6044727697620345,0.20145875798149956,0.09541886257957424,2
10,0,0.1,-0.9712411974956399,0.021689512082088802,0.0724940774997543,0.7401267806164702,2
10,1,1.0,-0.9721109309161888,0.49977590572766406,0.14839494463642908,0.7898242110343993,2
5,0,100.0,-0.9743272615301972,0.47157658281677417,0.1704494337355527,0.2464505155416345,2
15,0,0.1,-1.0005335809613216,0.07372832215419722,0.03288650410472251,0.7364370522612393,2
10,0,0.01,-1.0297212337077972,0.0346918427162739,0.06804175606528629,0.7593776165057303,2
10,0,0.001,-1.036014841514595,0.04076951729918088,0.06758936048570459,0.76140204669561,2
5,1,300.0,-1.0360569857714297,0.5739368265357987,0.17509636710589002,0.17260488546786004,2
10,0,0.0001,-1.0366489599695305,0.041381979980921635,0.06754404907606198,0.7616055337204879,2
10,1,1000.0,-1.0452902437633274,0.550438949100906,0.20162098963067143,0.08702527021082421,2
15,1,0.01,-1.0467305346276659,0.5225423151549551,0.11831050462656637,0.9026017036883527,2
15,1,0.001,-1.0659385655998865,0.5371759234873524,0.114534489515767,0.9028102895680594,2
15,1,0.0001,-1.0679262960681632,0.5387010118497334,0.11414590408081787,0.9028321097781686,2
15,0,0.01,-1.0785392346829745,0.0023473361940062887,0.021592213100524046,0.7583386352221841,2
15,0,0.001,-1.0878792022730743,0.006285710894287977,0.020362746639961005,0.7608840785784549,2
15,0,0.0001,-1.088831589651053,0.0071669346504579234,0.020238704472042124,0.7611427830847587,2
15,0,1000.0,-1.133277480951305,0.5538223330798909,0.1818983156949159,0.0770041208466282,2
5,0,300.0,-1.2569335496919867,0.5145203764648304,0.1677911205190205,0.12827079166741062,2
10,0,1000.0,-1.2881248301037784,0.5267089455769584,0.1881381108357554,0.0639146566907125,2
5,1,1000.0,-1.3177362194955555,0.6158330939352856,0.17263501459497604,0.0751253661279869,2
5,0,1000.0,-1.4840749053228905,0.5747780222107671,0.16675049700781194,0.04836017171358857,2
10,1,0.1,-2.8035396758903595,0.7724411630302175,0.11004878230107899,1.1004571699860932,2
10,1,0.01,-5.560517763778072,3.4212929629531503,0.09154896460551173,2.0406351566350294,2
10,1,0.001,-103.82620393190801,101.67514243289621,0.05690606639630871,6.066047333678652,2
10,1,0.0001,-299.5987327093819,297.4464763099587,0.048746334806940544,9.16359699503797,2
