var,lon,mode,lag,corr,abs_corr
thetao,W60p0,2,0,-0.7448033954493377,0.7448033954493377
thetao,W10p0,3,6,-0.7189077257828974,0.7189077257828974
so,W60p0,1,25,0.6973159333861468,0.6973159333861468
thetao,W10p0,3,5,-0.697038454773773,0.697038454773773
so,W60p0,1,0,0.6944722293524844,0.6944722293524844
so,W60p0,1,24,0.6853096147487067,0.6853096147487067
thetao,W20p0,5,8,-0.6830267231816946,0.6830267231816946
thetao,W20p0,5,7,-0.6822047503108124,0.6822047503108124
thetao,W10p0,3,7,-0.6820249360541573,0.6820249360541573
thetao,W10p0,3,4,-0.6814086717053888,0.6814086717053888
so,W60p0,1,2,0.6797664060686707,0.6797664060686707
thetao,W10p0,3,2,-0.6795554645213662,0.6795554645213662
so,W60p0,1,1,0.677825213925625,0.677825213925625
thetao,W20p0,5,6,-0.6776080126255667,0.6776080126255667
thetao,W10p0,3,3,-0.676775571651673,0.676775571651673
thetao,W40p0,3,0,-0.674448316112433,0.674448316112433
thetao,W10p0,3,1,-0.6721815219464956,0.6721815219464956
so,W60p0,1,3,0.6712341347280323,0.6712341347280323
so,W60p0,1,23,0.6685170083914542,0.6685170083914542
thetao,W10p0,3,8,-0.6684291615958855,0.6684291615958855
so,W30p0,1,2,0.6670270115748582,0.6670270115748582
so,W40p0,2,3,0.6633936171841057,0.6633936171841057
so,W40p0,2,2,0.6632431250871896,0.6632431250871896
thetao,W10p0,3,0,-0.658533274171543,0.658533274171543
so,W30p0,1,3,0.6579225784918158,0.6579225784918158
thetao,W20p0,5,1,-0.6555106975546581,0.6555106975546581
thetao,W10p0,2,1,-0.6539869919694375,0.6539869919694375
thetao,W10p0,3,21,-0.6521301433426757,0.6521301433426757
thetao,W20p0,5,20,-0.6507006543768343,0.6507006543768343
thetao,W10p0,3,20,-0.6494331765627417,0.6494331765627417
so,W60p0,1,4,0.6490239254739733,0.6490239254739733
thetao,W20p0,5,21,-0.6480387920427031,0.6480387920427031
thetao,W20p0,3,2,0.6466626020619826,0.6466626020619826
thetao,W10p0,2,0,-0.6461104064237244,0.6461104064237244
thetao,W40p0,8,0,0.6450978384742536,0.6450978384742536
