late_r2,late_corr,late_var_ratio,late_r2_anom,late_corr_anom,late_var_ratio_anom,max_lag_used,n_features_used
-0.8904347800063515,-0.16501708387521197,0.6426858830864509,-0.6251534448679943,-0.1650170838752119,0.642685883086451,25,5
