alpha,mean_cv_r2,std_cv_r2,n_folds_used
30.0,-1.1574286496937327,1.28030314902868,3
10.0,-1.1695865913144186,0.7360549212716189,3
40.0,-1.2511716634906274,1.566177461700846,3
50.0,-1.3505665694584064,1.8022524236598525,3
5.0,-1.421464785172681,0.6998732928515271,3
60.0,-1.4465193337371336,1.9944611677351605,3
4.0,-1.5273586669742827,0.7043655359519584,3
70.0,-1.5358864077494323,2.1519012929464076,3
3.0,-1.6709629703489288,0.7211302962821337,3
100.0,-1.7605222257926698,2.484665405402906,3
1.0,-2.119675446278364,0.7676036042549048,3
0.3,-2.231374627425612,0.6422042767284436,3
0.1,-2.2471898302788813,0.6247829664198231,3
0.03,-2.315594962642369,0.648678467340911,3
0.01,-2.3582665651744468,0.6644009869784646,3
300.0,-2.4022313658747234,3.1562369463938817,3
