n,feature,score,curve_r2
1,thetao W40p0 EOF10 lag0,,0.0032506887747704
2,so W40p0 EOF2 lag3,,0.0105281788258095
3,thetao W10p0 EOF2 lag5,,0.0128361053628143
4,thetao W40p0 EOF10 lag1,,0.012984751827101
5,thetao W10p0 EOF2 lag4,,0.0131967578127502
6,thetao W10p0 EOF2 lag6,,0.025130453227372
7,thetao W30p0 EOF9 lag1,,0.0830052565964195
8,so W40p0 EOF2 lag2,,0.097487087665981
9,thetao W30p0 EOF9 lag2,,0.1466347772817292
10,so W40p0 EOF2 lag4,,0.1515311255527374
