alpha,mean_cv_r2,std_cv_r2,n_folds_used
10.0,0.21898480993927497,0.12057462236540585,3
5.0,0.2156421356758835,0.16346341602815115,3
4.0,0.19670490832134926,0.1870256018670158,3
3.0,0.1629661921532609,0.22303018899272958,3
30.0,0.053813785756006226,0.1217727036006773,3
1.0,0.004343391194442751,0.3805550870972353,3
40.0,-0.00985798032968969,0.13220075113745913,3
50.0,-0.06038454288487279,0.14354590418327295,3
60.0,-0.101131014759678,0.15446341150703483,3
0.3,-0.1105791521908673,0.5031786521289708,3
70.0,-0.1345758808407631,0.1644187556821137,3
0.1,-0.15428888282554518,0.5531403041683963,3
0.03,-0.17118677148738234,0.5729638102540735,3
0.01,-0.17619018665820288,0.578885356625483,3
100.0,-0.20630055192022537,0.18802688923620303,3
300.0,-0.35986472847736667,0.24306095302491412,3
