n_features,post_r2,delta_r2
1,0.3179066094429438,
2,0.45801578616727157,0.14010917672432777
3,0.4976762610994585,0.03966047493218694
4,0.5236241425485468,0.025947881449088328
5,0.5263285589836783,0.002704416435131418
6,0.5243254841166456,-0.0020030748670326615
7,0.5423426784928183,0.018017194376172663
8,0.5814956502893869,0.039152971796568625
9,0.5814745832852666,-2.1067004120300936e-05
10,0.5813976519556936,-7.693132957298232e-05
11,0.6008317499547182,0.019434097999024624
12,0.6199996138114847,0.0191678638567665
13,0.644790892561022,0.024791278749537238
14,0.6526483884135901,0.00785749585256812
15,0.6626855080271563,0.010037119613566237
16,0.6721876970374964,0.009502189010340056
17,0.6709942851333799,-0.0011934119041164815
18,0.6710078050754162,1.3519942036355204e-05
19,0.6712488603317568,0.00024105525634054992
20,0.6723152228844628,0.0010663625527059795
21,0.6737843017055076,0.0014690788210448558
22,0.6757371580978415,0.0019528563923338904
23,0.6751045579954329,-0.0006326001024086203
24,0.6748389440137099,-0.00026561398172297856
25,0.6736654334268479,-0.0011735105868619922
26,0.6736778364446052,1.2403017757289803e-05
27,0.696854318990002,0.023176482545396837
28,0.7184633511891291,0.02160903219912702
29,0.7208383725953822,0.0023750214062531194
30,0.7229751596771365,0.0021367870817543544
31,0.7268936573842093,0.0039184977070727545
32,0.7359547552669351,0.0090610978827258
33,0.7440735425620553,0.008118787295120167
34,0.7482380200564362,0.00416447749438098
35,0.764649230998933,0.016411210942496757
36,0.7812759244439957,0.016626693445062735
37,0.7811105738590276,-0.00016535058496813804
38,0.7828320319876764,0.0017214581286487673
39,0.7827489869196488,-8.304506802758738e-05
40,0.785476747887681,0.002727760968032178
41,0.7863780902670945,0.0009013423794135278
42,0.7862554540506972,-0.00012263621639729827
43,0.7872165445506834,0.0009610904999861614
44,0.786835182981894,-0.00038136156878931793
45,0.7900311056681685,0.003195922686274444
46,0.803036729610717,0.013005623942548561
47,0.802969044955846,-6.768465487105857e-05
48,0.8038014472016344,0.0008324022457883995
49,0.8039008414513112,9.939424967686517e-05
50,0.8039879034387137,8.706198740249249e-05
51,0.8047095602650285,0.0007216568263147538
52,0.8235598413502171,0.018850281085188603
53,0.825032087703517,0.0014722463532998997
54,0.8570477284060353,0.03201564070251828
55,0.8580183682923318,0.0009706398862965315
56,0.8579840540185867,-3.431427374511742e-05
57,0.8579760357710648,-8.018247521834887e-06
58,0.8577205239901972,-0.0002555117808676899
59,0.8586003042720474,0.0008797802818502065
60,0.8591839228648326,0.0005836185927852178
