N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,n_folds_used
5,0,10.0,-0.3399231017338811,0.020787538798478167,0.29294083261505743,0.524281790631521,2
5,0,3.0,-0.35640755671887736,0.08009597363650611,0.30049035232275817,0.5643157585937653,2
10,0,100.0,-0.35721998543853906,0.09373418978447023,0.43574155665474407,0.36543771100943195,2
5,0,30.0,-0.35812442930795974,0.02359517238541864,0.284687805984384,0.44927083702242665,2
10,0,30.0,-0.36688069843093596,0.05850843853497245,0.4425157563523978,0.5188656056060525,2
5,0,1.0,-0.37041010206410985,0.11589846532840131,0.305918432110299,0.5833529738695011,2
5,0,0.1,-0.38017480944636495,0.1362374569000292,0.30972057820679055,0.5959430206481979,2
5,0,0.01,-0.38133749913722537,0.1384169475210324,0.31016676304397156,0.5974439879514313,2
5,0,0.001,-0.3814560140870814,0.13863625931738122,0.3102121185102394,0.5975970905009147,2
5,0,0.0001,-0.38146788851539515,0.13865820396619022,0.31021666150561383,0.5976124315271185,2
15,0,100.0,-0.40960739402562996,0.08568631956133776,0.4207150736725872,0.3797827709039578,2
5,1,10.0,-0.42122321660163176,0.21671993440749848,0.3234012745046359,0.579917068510805,2
15,0,30.0,-0.4700749879393519,0.032652233081762794,0.40635049713472116,0.5394675809922189,2
10,1,100.0,-0.47174043186707293,0.10836130481045536,0.35615989362893324,0.4190364003948998,2
5,1,30.0,-0.4791352742439726,0.2107160374161935,0.27818509062040686,0.4401307096061154,2
5,0,100.0,-0.4905562570912587,0.19822084587430955,0.27339856189898626,0.3043251933581101,2
10,1,30.0,-0.5161326364634702,0.10125291541066161,0.38963117410868087,0.5661934134048596,2
15,1,100.0,-0.5564053084162314,0.21028550460622497,0.34139825525330336,0.4339058748775404,2
15,0,300.0,-0.5634817490364988,0.30160201832291544,0.4119342731436049,0.22586732859437203,2
10,1,300.0,-0.5637827593487527,0.25622469860732433,0.3246689901781685,0.26869180385332925,2
10,0,10.0,-0.5648162887932965,0.16399740091150716,0.4339355562397871,0.6162501593114851,2
10,0,300.0,-0.5663212717755967,0.3475450615686345,0.4233697632158902,0.20776026817023235,2
15,1,300.0,-0.5894455153808388,0.28001672891342355,0.3410023945633483,0.27210337331340895,2
10,1,10.0,-0.6230406360454148,0.11421444353539822,0.40101262852757713,0.7049853218166062,2
5,1,3.0,-0.6291232878395846,0.0076621694660060635,0.3404888121364827,0.8707882770862646,2
5,1,100.0,-0.6291588900500035,0.28932851388172753,0.22576741053584587,0.3366650302191241,2
15,0,10.0,-0.6796064217854775,0.10272179328244146,0.34752372448867314,0.6618481787790906,2
5,0,300.0,-0.7318659347071415,0.47772082421318984,0.2660740623340299,0.15957718599174653,2
15,1,30.0,-0.7639633075155716,0.3626341419358856,0.30705080073186997,0.6187208939155918,2
5,1,300.0,-0.7883764464930856,0.47471783016578684,0.190362212664493,0.2163596937309975,2
15,1,1000.0,-0.7938264161388942,0.5184949519890591,0.3268842895411461,0.13086435419129488,2
10,1,1000.0,-0.7987229187033981,0.5287423572621742,0.3022285923254633,0.12542231876618418,2
15,0,1000.0,-0.8394643583672674,0.6014526675892666,0.4024196039097968,0.09654689860497923,2
10,0,1000.0,-0.8631609707547113,0.6418891862798436,0.41453130029771856,0.08427986090013143,2
10,0,3.0,-0.8633846261799152,0.333148720618462,0.41595649289449665,0.6882313522631791,2
10,1,3.0,-0.8855990894410761,0.054797246960925694,0.3708469256719864,0.9396872369662669,2
15,0,3.0,-0.9328749461976077,0.17215988282985528,0.21842793774733893,0.771866564486261,2
5,1,1000.0,-0.9630754723094488,0.6865218820573693,0.1722310154620538,0.096401128737085,2
5,0,1000.0,-0.9660199838970115,0.7269814756346472,0.2624840050701378,0.06007799463288349,2
10,0,1.0,-1.0662072620072145,0.4686886984469757,0.40425372572476104,0.7254499727229906,2
15,1,10.0,-1.126940507603078,0.5711369882428737,0.2330443933519177,0.7779083524633756,2
15,0,1.0,-1.1430441216377025,0.1297098337220659,0.09843817293142997,0.876203777004537,2
10,0,0.1,-1.2053350951373512,0.5687776077581569,0.3968113126285846,0.7483666259997045,2
10,0,0.01,-1.2217984204395376,0.5809397280879037,0.3959629826802009,0.750969877567968,2
10,0,0.001,-1.2234750727832324,0.5821818384508296,0.39587696244412307,0.7512338185822435,2
10,0,0.0001,-1.223643046955734,0.5823063137067349,0.3958683483762919,0.7512602494226954,2
5,1,1.0,-1.3011926188664527,0.6705642947707947,0.34208099416484145,1.2022322727477461,2
15,0,0.1,-1.460418531744757,0.09009076878996791,0.014486154979398286,1.021636117027278,2
15,0,0.01,-1.5273872308267764,0.14630416535052992,0.005283642027785335,1.0482881367232204,2
10,1,1.0,-1.5311328459973703,0.6505494185464041,0.32493049328813584,1.2505422198215301,2
15,0,0.001,-1.5348385031808223,0.15266883628035388,0.004360079674519124,1.0511779555712124,2
15,0,0.0001,-1.5355920028195764,0.15331356384745431,0.004267698187202046,1.0514693739937637,2
15,1,3.0,-1.576731486924949,0.6404619195122329,0.1306898389704951,0.9337957525464871,2
15,1,1.0,-1.9354699008725516,0.5229335157710224,0.05528091853307743,1.056227783853751,2
15,1,0.1,-2.342369625110245,0.31764384863109796,-0.007777133694940069,1.1941764572577287,2
15,1,0.01,-2.4147260292187536,0.28412981329700693,-0.016465375225988163,1.217940838746894,2
15,1,0.001,-2.422601867094099,0.2806117455704793,-0.017370965652800816,1.220508458827719,2
15,1,0.0001,-2.42339652929947,0.28025828353046256,-0.017461913777112842,1.2207673141175368,2
5,1,0.1,-2.9036397685785653,2.280829498324252,0.34142780605821665,1.6226156031163559,2
5,1,0.01,-3.278510302786974,2.6567921494842266,0.34127107807339824,1.6967004868444469,2
5,1,0.001,-3.320733617927875,2.699128547689231,0.34125406894243604,1.704709333804155,2
5,1,0.0001,-3.325008855989982,2.703415133730108,0.34125235396054676,1.7055167559363733,2
10,1,0.1,-3.474713299779544,2.5530986952645787,0.27516156384694657,1.777794678612846,2
10,1,0.01,-4.538402887071901,3.610929210951178,0.2671775408863535,2.0075911584356803,2
10,1,0.001,-4.802445121818415,3.874357792940399,0.2663066321600639,2.056234810671166,2
10,1,0.0001,-4.833784086346022,3.9056350989335007,0.26621733953675164,2.0617831409216762,2
