late_r2,late_corr,late_var_ratio,late_r2_anom,late_corr_anom,late_var_ratio_anom,max_lag_used,n_features_used
0.5230264574410073,0.8335184935474098,0.488463635752616,0.5756902241977582,0.8335184935474098,0.488463635752616,10,10
