k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.4960015789414314,0.7042925578110633,0.3968281880931085,0.7157694737179364,1,so W30p0 EOF1 lag5,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r13i1p1f1
2,0.6205105721040214,0.7877353858566869,0.03335923113469197,0.5801698018621592,"4,36",so W30p0 EOF1 lag4 | thetao W30p0 EOF1 lag12,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r13i1p1f1
3,0.641327920581032,0.8008348038352994,-0.916223575981097,0.4457817435688586,"4,7,36",so W30p0 EOF1 lag4 | thetao W10p0 EOF2 lag16 | thetao W30p0 EOF1 lag12,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r13i1p1f1
